	Code	PEG
37	IDXX	0.0
21	HII	0.0
39	IFF	0.0
18	HES	0.0
45	IP	0.0
19	HFC	0.95
29	HRB	0.97
41	INCY	1.12
8	GPS	1.14
27	HPE	1.24
16	HCA	1.25
23	HOG	1.28
10	GS	1.42
34	HUM	1.48
11	GWW	1.73
4	GOOG	1.75
5	GOOGL	1.75
1	GL	1.91
49	IR	1.91
48	IQV	1.95
17	HD	1.98
32	HST	2.0
2	GLW	2.14
35	IBM	2.14
31	HSIC	2.18
24	HOLX	2.32
25	HON	2.39
40	ILMN	2.48
46	IPG	2.53
15	HBI	2.53
14	HBAN	2.73
44	INTU	2.78
36	ICE	2.92
38	IEX	2.96
42	INFO	3.05
6	GPC	3.3
22	HLT	3.39
33	HSY	3.69
30	HRL	4.21
12	HAL	4.56
28	HPQ	4.67
26	HP	8.24
47	IPGP	11.42
3	GM	999.0
9	GRMN	999.0
7	GPN	999.0
13	HAS	999.0
20	HIG	999.0
43	INTC	999.0
0	GIS	999.0
