	Code	PEG
26	L	0.0
45	LYV	0.0
4	IVZ	0.81
37	LNC	0.98
34	LKQ	1.04
44	LYB	1.07
30	LEN	1.08
21	KMX	1.37
41	LUV	1.4
5	J	1.41
40	LRCX	1.43
6	JBHT	1.47
18	KLAC	1.48
29	LEG	1.49
39	LOW	1.51
25	KSU	1.52
7	JCI	1.67
16	KHC	1.82
31	LH	1.85
11	JPM	1.9
12	JWN	2.03
35	LLY	2.1
33	LIN	2.26
15	KEYS	2.28
9	JNJ	2.45
23	KR	2.46
47	MA	2.54
32	LHX	2.63
14	KEY	2.69
28	LDOS	2.69
36	LMT	2.7
43	LW	2.93
13	K	2.98
3	ITW	3.03
0	IRM	3.04
17	KIM	3.2
8	JKHY	3.28
2	IT	3.53
19	KMB	3.72
49	MAR	3.75
22	KO	4.04
38	LNT	4.36
20	KMI	4.48
1	ISRG	4.62
42	LVS	8.66
27	LB	999.0
48	MAA	999.0
10	JNPR	999.0
46	M	999.0
24	KSS	999.0
