	Code	PEG
15	DX	-3.98
26	DXLG	-0.34
11	DWSN	-0.08
127	EFAS	0.0
128	EFAV	0.0
129	EFAX	0.0
130	EFBI	0.0
131	EFC	0.0
132	EFF	0.0
133	EFFE	0.0
134	EFG	0.0
135	EFII	0.0
136	EFL	0.0
0	DWCR	0.0
138	EFO	0.0
139	EFOI	0.0
140	EFR	0.0
141	EFSC	0.0
142	EFT	0.0
143	EFU	0.0
144	EFV	0.0
145	EFX	0.0
146	EFZ	0.0
147	EGAN	0.0
126	EFAD	0.0
137	EFNL	0.0
125	EFA	0.0
124	EEX	0.0
103	EDU	0.0
104	EDUC	0.0
105	EDV	0.0
106	EDZ	0.0
107	EE	0.0
108	EEA	0.0
109	EEB	0.0
110	EEFT	0.0
111	EEH	0.0
112	EEI	0.0
113	EELV	0.0
114	EEM	0.0
115	EEMA	0.0
116	EEMD	0.0
117	EEMO	0.0
118	EEMS	0.0
119	EEMV	0.0
120	EEMX	0.0
121	EES	0.0
122	EET	0.0
123	EEV	0.0
148	EGBN	0.0
149	EGF	0.0
151	EGI	0.0
102	EDTXW	0.0
177	EL	0.0
178	ELAN	0.0
179	ELC	0.0
180	ELD	0.0
181	ELF	0.0
182	ELGX	0.0
183	ELJ	0.0
184	ELLI	0.0
185	ELLO	0.0
186	ELMD	0.0
187	ELOX	0.0
188	ELP	0.0
189	ELS	0.0
190	ELSE	0.0
191	ELTK	0.0
192	ELU	0.0
193	ELVT	0.0
194	ELY	0.0
195	EMAG	0.0
196	EMAN	0.0
197	EMB	0.0
176	EKSO	0.0
150	EGHT	0.0
175	EKAR	0.0
173	EIV	0.0
152	EGIF	0.0
153	EGLE	0.0
154	EGO	0.0
155	EGOV	0.0
156	EGP	0.0
157	EGPT	0.0
158	EGRX	0.0
159	EGY	0.0
160	EHC	0.0
161	EHI	0.0
162	EHIC	0.0
163	EHT	0.0
164	EHTH	0.0
165	EIDO	0.0
166	EIDX	0.0
167	EIG	0.0
168	EIGI	0.0
169	EIGR	0.0
170	EIM	0.0
171	EIRL	0.0
172	EIS	0.0
174	EIX	0.0
101	EDTXU	0.0
99	EDRY	0.0
198	EMBH	0.0
32	DYLS	0.0
33	DYNC	0.0
34	DYNT	0.0
35	DYSL	0.0
36	DYY	0.0
37	DZK	0.0
38	DZSI	0.0
39	DZZ	0.0
40	E	0.0
41	EA	0.0
42	EAB	0.0
43	EAD	0.0
44	EAE	0.0
45	EAF	0.0
46	EAGG	0.0
47	EAI	0.0
48	EARN	0.0
49	EARS	0.0
50	EASG	0.0
31	DYB	0.0
29	DXYN	0.0
28	DXR	0.0
25	DXJS	0.0
1	DWDP	0.0
2	DWDP.V	0.0
3	DWFI	0.0
4	DWIN	0.0
5	DWLD	0.0
6	DWM	0.0
7	DWMC	0.0
8	DWMF	0.0
9	DWPP	0.0
100	EDTX	0.0
10	DWSH	0.0
13	DWTR	0.0
14	DWX	0.0
16	DX$A	0.0
17	DX$B	0.0
18	DXB	0.0
21	DXD	0.0
22	DXF	0.0
23	DXGE	0.0
24	DXJ	0.0
12	DWT	0.0
52	EAST	0.0
51	EASI	0.0
54	EB	0.0
78	ECL	0.0
79	ECNS	0.0
80	ECOL	0.0
81	ECOM	0.0
82	ECON	0.0
83	ECOR	0.0
84	ECPG	0.0
85	ECT	0.0
86	ED	0.0
87	EDAP	0.0
88	EDC	0.0
89	EDD	0.0
90	EDEN	0.0
91	EDF	0.0
92	EDI	0.0
93	EDIT	0.0
94	EDIV	0.0
95	EDN	0.0
96	EDNT	0.0
97	EDOG	0.0
98	EDOW	0.0
53	EAT	0.0
77	ECHO	0.0
199	EMCB	0.0
66	EBTC	0.0
59	EBIZ	0.0
60	EBMT	0.0
61	EBND	0.0
62	EBR	0.0
63	EBR.B	0.0
64	EBS	0.0
65	EBSB	0.0
76	ECH	0.0
67	EC	0.0
68	ECA	0.0
69	ECC	0.0
70	ECCA	0.0
56	EBAYL	0.0
55	EBAY	0.0
71	ECCB	0.0
72	ECCX	0.0
73	ECCY	0.0
74	ECF	0.0
75	ECF$A	0.0
58	EBIX	0.0
57	EBF	0.0
27	DXPE	0.82
30	DY	1.34
20	DXCM	2.04
19	DXC	3.68
