	Code	PEG
16	AVNS	-2.82
12	AVH	-0.29
8	AVDR	-0.17
128	BBT$H	0.0
129	BBU	0.0
130	BBUS	0.0
131	BBVA	0.0
132	BBW	0.0
133	BBX	0.0
134	BBY	0.0
135	BC	0.0
136	BC$A	0.0
137	BC$B	0.0
99	BATT	0.0
138	BC$C	0.0
139	BCAC	0.0
140	BCACR	0.0
141	BCACU	0.0
142	BCACW	0.0
143	BCBP	0.0
144	BCC	0.0
145	BCD	0.0
146	BCE	0.0
147	BCEI	0.0
127	BBT$G	0.0
126	BBT$F	0.0
124	BBT$D	0.0
148	BCH	0.0
103	BBBY	0.0
104	BBC	0.0
105	BBCA	0.0
106	BBCP	0.0
107	BBD	0.0
108	BBDC	0.0
109	BBDO	0.0
110	BBEU	0.0
111	BBF	0.0
112	BBGI	0.0
113	BBH	0.0
114	BBJP	0.0
115	BBK	0.0
116	BBL	0.0
117	BBN	0.0
118	BBP	0.0
119	BBRC	0.0
120	BBRE	0.0
121	BBSA	0.0
122	BBSI	0.0
123	BBT	0.0
125	BBT$E	0.0
149	BCI	0.0
151	BCM	0.0
102	BBAX	0.0
177	BDN	0.0
178	BDR	0.0
179	BDRY	0.0
180	BDSI	0.0
181	BDX	0.0
182	BDXA	0.0
183	BE	0.0
184	BEAT	0.0
185	BECN	0.0
186	BEDU	0.0
187	BEL	0.0
188	BELFA	0.0
189	BELFB	0.0
190	BEMO	0.0
191	BEN	0.0
192	BEP	0.0
193	BERN	0.0
194	BERY	0.0
195	BEST	0.0
196	BF.A	0.0
197	BF.B	0.0
176	BDL	0.0
150	BCLI	0.0
175	BDJ	0.0
173	BDD	0.0
152	BCML	0.0
153	BCNA	0.0
154	BCO	0.0
155	BCOM	0.0
156	BCOR	0.0
157	BCOV	0.0
158	BCOW	0.0
159	BCPC	0.0
160	BCRH	0.0
161	BCRX	0.0
162	BCS	0.0
163	BCSF	0.0
164	BCTF	0.0
165	BCV	0.0
166	BCV$A	0.0
167	BCX	0.0
168	BDC	0.0
169	BDC$B	0.0
170	BDCL	0.0
171	BDCS	0.0
172	BDCZ	0.0
174	BDGE	0.0
101	BB	0.0
199	BFC	0.0
198	BFAM	0.0
43	AXNX	0.0
44	AXO	0.0
45	AXP	0.0
46	AXR	0.0
47	AXS	0.0
48	AXS$D	0.0
49	AXS$E	0.0
42	AXL	0.0
50	AXSM	0.0
52	AXTI	0.0
53	AXU	0.0
54	AY	0.0
55	AYI	0.0
56	AYR	0.0
57	AYTU	0.0
58	AYX	0.0
100	BAX	0.0
59	AZN	0.0
41	AXJV	0.0
39	AXGT	0.0
2	AVAL	0.0
5	AVCO	0.0
9	AVEO	0.0
11	AVGR	0.0
14	AVK	0.0
19	AVRO	0.0
22	AVXL	0.0
40	AXJL	0.0
25	AWF	0.0
30	AWRE	0.0
31	AWSM	0.0
32	AWTM	0.0
33	AWX	0.0
36	AXDX	0.0
37	AXE	0.0
38	AXGN	0.0
28	AWP	0.0
60	AZO	0.0
51	AXTA	0.0
62	AZRE	0.0
83	BAL	0.0
84	BAM	0.0
85	BANC	0.0
86	BANC$D	0.0
87	BANC$E	0.0
61	AZPN	0.0
89	BANF	0.0
82	BAK	0.0
90	BANFP	0.0
92	BANX	0.0
93	BAP	0.0
94	BAR	0.0
95	BAS	0.0
96	BASI	0.0
97	BATRA	0.0
98	BATRK	0.0
91	BANR	0.0
81	BAH	0.0
88	BAND	0.0
79	BAC$Y	0.0
66	B	0.0
68	BAB	0.0
80	BAF	0.0
69	BABA	0.0
65	AZZ	0.0
70	BABY	0.0
67	BA	0.0
71	BAC	0.0
64	AZUL	0.0
73	BAC$B	0.0
74	BAC$C	0.0
75	BAC$E	0.0
63	AZRX	0.0
76	BAC$K	0.0
77	BAC$L	0.0
78	BAC$W	0.0
72	BAC$A	0.0
18	AVP	0.16
24	AVYA	0.24
7	AVDL	0.87
17	AVNW	0.92
34	AX	1.0
13	AVID	1.03
10	AVGO	1.05
3	AVAV	1.32
0	AUY	1.56
26	AWI	1.68
23	AVY	1.86
20	AVT	1.96
35	AXAS	2.18
21	AVX	2.61
27	AWK	4.06
29	AWR	6.78
1	AVA	7.14
15	AVLR	10.34
6	AVD	12.95
4	AVB	15.14
