Symbol,Company Name
DAUD,ETNs linked to the VelocityShares Daily 4X Long USD vs. AUD Index
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
DAVE,"Famous Dave's of America, Inc. "
DAX,Global X DAX Germany ETF
DB,Deutsche Bank AG Common Stock
DBA,Invesco DB Agriculture Fund
DBAW,Xtrackers MSCI All World ex US Hedged Equity ETF
DBB,Invesco DB Base Metals Fund
DBC,Invesco DB Commodity Index Tracking Fund
DBD,Diebold Nixdorf Incorporated Common Stock
DBE,Invesco DB Energy Fund
DBEF,Xtrackers MSCI EAFE Hedged Equity ETF
DBEM,Xtrackers MSCI Emerging Markets Hedged Equity ETF
DBEU,Xtrackers MSCI Europe Hedged Equity ETF
DBEZ,Xtrackers MSCI Eurozone Hedged Equity ETF
DBGR,Xtrackers MSCI Germany Hedged Equity ETF
DBJP,Xtrackers MSCI Japan Hedged Equity ETF
DBKO,Xtrackers MSCI South Korea Hedged Equity ETF
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest
DBLV,AdvisorShares DoubleLine Value Equity ETF
DBO,Invesco DB Oil Fund
DBP,Invesco DB Precious Metals Fund
DBS,Invesco DB Silver Fund
DBUK,Xtrackers MSCI United Kingdom Hedged Equity ETF
DBV,Invesco DB G10 Currency Harvest Fund
DBVT,DBV Technologies S.A. 
DBX,"Dropbox, Inc. "
DCAR,"DropCar, Inc. "
DCF,"Dreyfus Alcentra Global Credit Income 2024 Target Term Fund, Inc. Common Stock"
DCHF,ETNs linked to the VelocityShares Daily 4X Long USD vs. CHF Index
DCI,"Donaldson Company, Inc. Common Stock"
DCIX,Performance Shipping Inc. 
DCO,Ducommun Incorporated Common Stock
DCOM,"Dime Community Bancshares, Inc. "
DCP,"DCP Midstream,  LP Common Units "
DCP$B,DCP Midstream LP 7.875% Series B Fixed
DCP$C,DCP Midstream LP 7.95% Series C Fixed
DCPH,"Deciphera Pharmaceuticals, Inc. "
DCUD,"Dominion Energy, Inc. 2016 Series A Corporate Units"
DD$A,E.I. du Pont de Nemours and Company Preferred Stock
DD$B,E.I. du Pont de Nemours and Company Preferred Stock
DDD,3D Systems Corporation Common Stock
DDE,Dover Downs Gaming & Entertainment Inc Common Stock
DDEZ,WisdomTree Dynamic Currency Hedged Europe Equity Fund
DDF,"Delaware Investments Dividend & Income Fund, Inc. Common Stock"
DDG,ProShares Short Oil & Gas
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF
DDJP,WisdomTree Dynamic Currency Hedged Japan Equity Fund
DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity Fund
DDM,ProShares Ultra Dow30
DDMX,DD3 Acquisition Corp. 
DDMXU,DD3 Acquisition Corp. 
DDMXW,DD3 Acquisition Corp. 
DDP,"DB Commodity Short ETN due April 1, 2038"
DDS,"Dillard's, Inc. Common Stock"
DDT,Dillard's Capital Trust I
DDWM,WisdomTree Dynamic Currency Hedged International Equity Fund
DE,Deere & Company Common Stock
DEA,"Easterly Government Properties, Inc. Common Stock"
DECK,Deckers Outdoor Corporation Common Stock
DEEF,Xtrackers FTSE Developed ex US Comprehensive Factor ETF
DEF,Invesco Defensive Equity ETF
DEFA,iShares Adaptive Currency Hedged MSCI EAFE ETF
DEI,"Douglas Emmett, Inc. Common Stock"
DELL,Dell Technologies Inc. Class C Common Stock 
DEM,WisdomTree Emerging Markets High Dividend Fund
DEMG,Xtrackers FTSE Emerging Comprehensive Factor ETF
DENN,Denny's Corporation 
DEO,Diageo plc Common Stock
DERM,"Dermira, Inc. "
DES,WisdomTree U.S. SmallCap Dividend Fund
DESC,Xtrackers Russell 2000 Comprehensive Factor ETF
DESP,"Despegar.com, Corp. Ordinary Shares"
DEST,Destination Maternity Corporation 
DEUR,ETNs linked to the VelocityShares Daily 4X Long USD vs. EUR Index
DEUS,Xtrackers Russell 1000 Comprehensive Factor ETF
DEW,WisdomTree Global High Dividend Fund
DEWJ,iShares Adaptive Currency Hedged MSCI Japan ETF
DEX,Delaware Enhanced Global Dividend Common Shares of Beneficial Interest
DEZU,iShares Adaptive Currency Hedged MSCI Eurozone ETF
DF,Dean Foods Company Common Stock
DFBH,DFB Healthcare Acquisitions Corp. 
DFBHU,DFB Healthcare Acquisitions Corp. 
DFBHW,DFB Healthcare Acquisitions Corp. 
DFE,WisdomTree Europe SmallCap Dividend Fund
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares
DFFN,Diffusion Pharmaceuticals Inc. 
DFIN,"Donnelley Financial Solutions, Inc. Common Stock "
DFJ,WisdomTree Japan SmallCap Fund
DFND,Realty Shares DIVCON Dividend Defender ETF
DFNL,Davis Select Financial ETF
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock
DFRG,"Del Frisco's Restaurant Group, Inc. "
DFS,Discover Financial Services Common Stock
DFVL,Barclays PLC 
DFVS,Barclays PLC 
DG,Dollar General Corporation Common Stock
DGAZ,VelocityShares 3X Inverse Natural Gas ETN linked to the S&P GSCI Natural Gas INdex Excess Return
DGBP,ETNs linked to the VelocityShares Daily 4X Long USD vs. GBP Index
DGICA,"Donegal Group, Inc. "
DGICB,"Donegal Group, Inc. "
DGII,Digi International Inc. 
DGL,Invesco DB Gold Fund
DGLD,Credit Suisse AG 
DGLY,"Digital Ally, Inc. "
DGP,"DB Gold Double Long ETN due February 15, 2038"
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund
DGRO,iShares Core Dividend Growth ETF
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund
DGRW,WisdomTree U.S. Quality Dividend Growth Fund
DGS,WisdomTree Emerging Market SmallCap Fund
DGSE,"DGSE Companies, Inc. Common Stock"
DGT,SPDR Global Dow ETF (based on The Global Dow)
DGX,Quest Diagnostics Incorporated Common Stock
