	Code	PEG
23	HDS	-17.82
12	HCSG	-8.43
5	HCFT	-0.82
24	HDSN	-0.07
0	HCCH	0.0
129	HNP	0.0
130	HNRG	0.0
131	HNW	0.0
132	HOFT	0.0
133	HOG	0.0
134	HOLD	0.0
135	HOLI	0.0
136	HOLX	0.0
137	HOMB	0.0
138	HOME	0.0
139	HOML	0.0
140	HOMZ	0.0
141	HON	0.0
142	HONE	0.0
143	HONR	0.0
144	HOPE	0.0
145	HOS	0.0
146	HOTH	0.0
147	HOV	0.0
148	HOVNP	0.0
128	HNNA	0.0
127	HNI	0.0
124	HMY	0.0
125	HNDL	0.0
104	HLI	0.0
105	HLIT	0.0
106	HLM$	0.0
107	HLNE	0.0
108	HLT	0.0
109	HLTH	0.0
110	HLX	0.0
111	HMC	0.0
112	HMG	0.0
113	HMHC	0.0
114	HMI	0.0
115	HMLP	0.0
116	HMLP$A	0.0
117	HMN	0.0
118	HMNF	0.0
119	HMOP	0.0
120	HMST	0.0
121	HMSY	0.0
122	HMTA	0.0
123	HMTV	0.0
149	HP	0.0
126	HNGR	0.0
150	HPE	0.0
152	HPI	0.0
103	HLG	0.0
178	HSIC	0.0
179	HSII	0.0
180	HSKA	0.0
181	HSON	0.0
182	HSPX	0.0
183	HSRT	0.0
184	HST	0.0
185	HSTM	0.0
186	HSY	0.0
177	HSGX	0.0
187	HT	0.0
189	HT$D	0.0
190	HT$E	0.0
191	HTA	0.0
192	HTAB	0.0
193	HTBI	0.0
194	HTBK	0.0
195	HTBX	0.0
196	HTD	0.0
197	HTFA	0.0
188	HT$C	0.0
176	HSDT	0.0
175	HSCZ	0.0
174	HSC	0.0
153	HPJ	0.0
154	HPP	0.0
155	HPQ	0.0
156	HPR	0.0
157	HPS	0.0
158	HPT	0.0
159	HQH	0.0
160	HQL	0.0
161	HQY	0.0
162	HR	0.0
163	HRB	0.0
164	HRC	0.0
165	HRI	0.0
166	HRL	0.0
167	HROW	0.0
168	HRS	0.0
169	HRTG	0.0
170	HRTX	0.0
171	HRZN	0.0
172	HSBC	0.0
173	HSBC$A	0.0
151	HPF	0.0
102	HLF	0.0
99	HK.W	0.0
100	HL	0.0
35	HEFA	0.0
36	HEI	0.0
37	HEI.A	0.0
38	HELE	0.0
39	HEP	0.0
40	HEQ	0.0
41	HES	0.0
42	HESM	0.0
43	HEWC	0.0
44	HEWG	0.0
45	HEWI	0.0
46	HEWJ	0.0
47	HEWL	0.0
48	HEWP	0.0
49	HEWU	0.0
50	HEWW	0.0
51	HEWY	0.0
101	HL$B	0.0
53	HEZU	0.0
34	HEES	0.0
54	HF	0.0
33	HEEM	0.0
31	HECO	0.0
1	HCCHR	0.0
2	HCCHU	0.0
3	HCCHW	0.0
6	HCHC	0.0
9	HCLP	0.0
10	HCM	0.0
11	HCP	0.0
13	HCXY	0.0
14	HCXZ	0.0
16	HDAW	0.0
18	HDEF	0.0
19	HDG	0.0
20	HDGE	0.0
21	HDLV	0.0
22	HDMV	0.0
25	HDV	0.0
27	HE$U	0.0
29	HEB	0.0
30	HEBT	0.0
32	HEDJ	0.0
55	HFBC	0.0
52	HEXO	0.0
57	HFC	0.0
81	HIG$G	0.0
56	HFBL	0.0
83	HIHO	0.0
84	HII	0.0
85	HIIQ	0.0
86	HIL	0.0
87	HILO	0.0
88	HIMX	0.0
89	HIO	0.0
90	HIPS	0.0
91	HIVE	0.0
92	HIW	0.0
93	HIX	0.0
94	HJLI	0.0
95	HJLIW	0.0
96	HJPX	0.0
97	HJV	0.0
98	HK	0.0
198	HTGC	0.0
80	HIG	0.0
79	HIFS	0.0
82	HIG.W	0.0
77	HIE	0.0
58	HFFG	0.0
59	HFGIC	0.0
60	HFRO	0.0
61	HFWA	0.0
62	HFXE	0.0
63	HFXI	0.0
64	HFXJ	0.0
65	HGH	0.0
66	HGLB	0.0
78	HIFR	0.0
67	HGSH	0.0
199	HTGM	0.0
68	HGV	0.0
69	HHC	0.0
70	HHHH	0.0
71	HHHHR	0.0
72	HHHHU	0.0
73	HHHHW	0.0
74	HHS	0.0
75	HI	0.0
76	HIBB	0.0
7	HCI	0.68
28	HEAR	1.04
8	HCKT	1.2
17	HDB	1.29
4	HCCI	2.19
15	HD	2.6
26	HE	7.09
