	Code	PEG
39	RMR	-39.84
120	RUSHA	-31.47
87	RPAI	-22.31
72	ROKU	-19.24
92	RPT	-18.98
46	RNET	-10.0
24	RLJ	-9.28
100	RRR	-8.67
105	RST	-3.1
98	RRD	-1.2
193	SAGE	-0.41
97	RRC	-0.4
128	RVNC	-0.37
175	RYTM	-0.36
22	RLH	-0.21
114	RTRX	-0.2
41	RMTI	-0.15
18	RKDA	-0.1
9	RIOT	-0.07
30	RMBL	-0.02
165	RYAM	0.02
29	RMAX	0.14
182	S	0.18
191	SAFM	0.18
28	RM	0.35
101	RRTS	0.38
171	RYI	0.38
20	RLGT	0.41
37	RMNI	0.42
21	RLGY	0.5
167	RYB	0.71
132	RVSB	0.89
53	RNR	0.92
65	ROCK	1.0
190	SAFE	1.0
68	ROG	1.07
124	RUTH	1.1
164	RYAAY	1.12
192	SAFT	1.24
58	RNST	1.24
86	RP	1.29
196	SAIA	1.43
113	RTN	1.46
119	RUN	1.49
91	RPM	1.53
60	ROAD	1.62
31	RMBS	1.68
160	RXN	1.69
33	RMD	1.86
19	RL	1.9
48	RNGR	2.44
14	RJF	2.51
102	RS	2.55
162	RY	2.72
82	ROST	2.79
74	ROLL	2.81
117	RUBI	3.12
197	SAIC	3.23
103	RSG	3.26
23	RLI	3.65
71	ROK	3.86
99	RRGB	3.98
77	ROP	5.11
73	ROL	5.57
70	ROIC	6.14
186	SABR	6.44
198	SAIL	11.38
47	RNG	15.27
173	RYN	15.39
195	SAH	22.53
152	RWT	30.69
133	RVT	777.0
130	RVP	777.0
96	RQI	777.0
188	SAEX	777.0
127	RVLT	777.0
115	RTTR	777.0
126	RVI	777.0
121	RUSHB	777.0
183	SA	777.0
118	RUBY	777.0
116	RTW	777.0
178	RZA	777.0
110	RTIX	777.0
138	RWGE	777.0
187	SACH	777.0
146	RWLK	777.0
0	RILY	777.0
199	SAL	777.0
85	ROYT	777.0
36	RMI	777.0
40	RMT	777.0
42	RNDB	777.0
34	RMED	777.0
32	RMCF	777.0
52	RNP	777.0
62	ROAN	777.0
12	RIVE	777.0
11	RIV	777.0
8	RIO	777.0
59	RNWK	777.0
1	RILYG	777.0
79	ROSE	777.0
4	RILYL	777.0
80	ROSEU	777.0
2	RILYH	777.0
5	RILYZ	777.0
81	ROSEW	777.0
7	RING	888.0
163	RY$T	888.0
35	RMG.U	888.0
159	RXL	888.0
158	RXI	888.0
157	RXD	888.0
194	SAGG	888.0
155	RWW	888.0
154	RWVG	888.0
153	RWUI	888.0
3	RILYI	888.0
151	RWSL	888.0
150	RWR	888.0
149	RWO	888.0
156	RWX	888.0
27	RLY	888.0
168	RYE	888.0
189	SAF	888.0
10	RISE	888.0
185	SAB	888.0
184	SAA	888.0
13	RJA	888.0
181	RZV	888.0
180	RZG	888.0
179	RZB	888.0
15	RJI	888.0
26	RLM	888.0
177	RYZZ	888.0
16	RJN	888.0
148	RWM	888.0
174	RYT	888.0
17	RJZ	888.0
172	RYJ	888.0
170	RYH	888.0
6	RINF	888.0
169	RYF	888.0
176	RYU	888.0
147	RWLS	888.0
143	RWJ	888.0
145	RWL	888.0
61	ROAM	888.0
63	ROBO	888.0
112	RTM	888.0
111	RTL	888.0
64	ROBT	888.0
109	RTH	888.0
108	RTEC	888.0
107	RSXJ	888.0
106	RSX	888.0
66	RODI	888.0
57	RNSC	888.0
104	RSP	888.0
69	ROGS	888.0
75	ROM	888.0
76	ROOF	888.0
78	RORE	888.0
95	RPV	888.0
94	RPUT	888.0
83	ROUS	888.0
84	ROX	888.0
90	RPIBC	888.0
89	RPG	888.0
67	RODM	888.0
38	RMPL$	888.0
56	RNR$F	888.0
131	RVRS	888.0
136	RWDE	888.0
135	RWDC	888.0
134	RWCD	888.0
43	RNDM	888.0
44	RNDV	888.0
129	RVNU	888.0
141	RWGV	888.0
137	RWED	888.0
45	RNEM	888.0
50	RNMC	888.0
125	RVEN	888.0
142	RWIU	888.0
51	RNN	888.0
123	RUSS	888.0
122	RUSL	888.0
144	RWK	888.0
49	RNLC	888.0
140	RWGE.W	999.0
93	RPT$D	999.0
25	RLJ$A	999.0
55	RNR$E	999.0
161	RXN$A	999.0
166	RYAM$A	999.0
54	RNR$C	999.0
139	RWGE.U	999.0
88	RPD	999.0
