	Code	PEG
186	STWD	-121.36
181	STT	-27.56
84	SRDX	-12.05
83	SRCL	-11.96
119	SSP	-8.34
101	SRT	-7.08
75	SQNS	-6.97
199	SUP	-2.85
123	SSTK	-2.83
38	SPOT	-1.93
155	STKL	-1.76
143	STAY	-1.63
124	SSW	-1.57
89	SREV	-1.16
121	SSRM	-1.1
49	SPTN	-0.98
113	SSKN	-0.58
159	STLD	-0.43
198	SUNW	-0.27
42	SPRO	-0.13
96	SRNE	-0.04
98	SRRA	-0.01
34	SPN	0.01
95	SRLP	0.12
196	SUN	0.12
178	STRO	0.23
166	STNG	0.32
194	SUM	0.48
72	SQBG	0.49
160	STM	0.53
79	SRC	0.61
53	SPWH	0.64
82	SRCI	0.92
116	SSNC	0.92
133	SSYS	0.96
41	SPR	0.98
2	SPAR	1.02
162	STMP	1.15
56	SPXC	1.2
165	STNE	1.21
176	STRL	1.23
107	SSB	1.3
144	STBA	1.35
81	SRCE	1.43
163	STN	1.46
36	SPNS	1.53
175	STRA	1.62
187	STX	1.7
45	SPSC	1.84
134	ST	1.9
191	SU	1.92
145	STC	1.95
71	SQ	2.03
157	STL	2.07
27	SPLK	2.29
85	SRE	2.4
74	SQM	2.45
197	SUNS	2.5
13	SPG	2.52
147	STE	2.72
15	SPGI	2.92
3	SPB	3.0
189	STZ	3.62
148	STFC	3.66
16	SPH	3.93
171	STOR	5.2
109	SSD	5.58
135	STAA	6.44
77	SR	9.16
177	STRM	9.23
137	STAG	14.39
156	STKS	19.27
193	SUI	29.25
54	SPWR	63.15
93	SRI	71.14
97	SRPT	76.5
132	SSY	777.0
188	STXB	777.0
195	SUMR	777.0
180	STRT	777.0
179	STRS	777.0
103	SRTSW	777.0
105	SRV	777.0
170	STON	777.0
108	SSBI	777.0
169	STNLW	777.0
168	STNLU	777.0
112	SSI	777.0
167	STNL	777.0
164	STND	777.0
161	STML	777.0
154	STK	777.0
152	STIM	777.0
150	STI	777.0
114	SSL	777.0
102	SRTS	777.0
146	STCN	777.0
139	STAR	777.0
117	SSNT	777.0
136	STAF	777.0
122	SSTI	777.0
149	STG	777.0
99	SRRK	777.0
78	SRAX	777.0
28	SPLP	777.0
64	SPXX	777.0
21	SPI	777.0
20	SPHS	777.0
35	SPNE	777.0
37	SPOK	777.0
23	SPKE	777.0
11	SPEX	777.0
39	SPPI	777.0
24	SPKEP	777.0
43	SPRT	777.0
8	SPE	777.0
90	SRF	777.0
91	SRG	777.0
4	SPCB	777.0
40	SPPP	777.0
44	SPSB	888.0
46	SPSM	888.0
33	SPMV	888.0
32	SPMO	888.0
31	SPMD	888.0
153	STIP	888.0
47	SPTL	888.0
30	SPLV	888.0
26	SPLG	888.0
94	SRLN	888.0
174	STPZ	888.0
172	STOT	888.0
5	SPDN	888.0
6	SPDV	888.0
7	SPDW	888.0
192	SUB	888.0
190	STZ.B	888.0
9	SPE$B	888.0
10	SPEM	888.0
12	SPFF	888.0
182	STT$C	888.0
17	SPHB	888.0
18	SPHD	888.0
19	SPHQ	888.0
22	SPIB	888.0
100	SRS	888.0
173	STPP	888.0
25	SPLB	888.0
48	SPTM	888.0
151	STI$A	888.0
51	SPUU	888.0
128	SSW$H	888.0
106	SRVR	888.0
88	SRET	888.0
50	SPTS	888.0
67	SPYD	888.0
68	SPYG	888.0
130	SSWA	888.0
69	SPYV	888.0
120	SSPY	888.0
73	SQLV	888.0
110	SSFN	888.0
118	SSO	888.0
111	SSG	888.0
86	SRE$A	888.0
70	SPYX	888.0
76	SQQQ	888.0
131	SSWN	888.0
104	SRTY	888.0
52	SPVU	888.0
55	SPXB	888.0
57	SPXE	888.0
58	SPXL	888.0
59	SPXN	888.0
142	STAR$I	888.0
141	STAR$G	888.0
66	SPYB	888.0
115	SSLJ	888.0
60	SPXS	888.0
138	STAG$C	888.0
61	SPXT	888.0
62	SPXU	888.0
63	SPXV	888.0
65	SPY	888.0
140	STAR$D	888.0
92	SRG$A	999.0
87	SRE$B	999.0
1	SPAQ.W	999.0
125	SSW$D	999.0
185	STT$G	999.0
184	STT$E	999.0
183	STT$D	999.0
14	SPG$J	999.0
126	SSW$E	999.0
127	SSW$G	999.0
129	SSW$I	999.0
29	SPLP$A	999.0
158	STL$A	999.0
80	SRC$A	999.0
0	SPAQ.U	999.0
