Symbol,Company Name
DOC,Physicians Realty Trust Common Shares of Beneficial Interest
DOCU,"DocuSign, Inc. "
DOD,"Deutsche Bank AG ELEMENTS Dogs of the Dow Total Return Index Note ELEMENTS Dogs of the Dow Linked to the Dow Jones High Yield Select 10 Total Return Index due November 14, 2022"
DOG,ProShares Short Dow30
DOGS,Arrow Dogs of the World ETF
DOGZ,Dogness (International) Corporation 
DOL,WisdomTree International LargeCap Dividend Fund
DOMO,"Domo, Inc. "
DON,WisdomTree U.S. MidCap Dividend Fund
DOO,WisdomTree International Dividend Top 100 Fund
DOOO,BRP Inc. 
DOOR,Masonite International Corporation Ordinary Shares (Canada)
DORM,"Dorman Products, Inc. "
DOV,Dover Corporation Common Stock
DOVA,"Dova Pharmaceuticals, Inc. "
DOW.V,Dow Inc. Common Stock When Issued
DOX,Amdocs Limited 
DPG,Duff & Phelps Global Utility Income Fund Inc. Common Stock
DPHCU,DiamondPeak Holdings Corp. 
DPK,Direxion Developed Markets Bear 3x Shares
DPLO,"Diplomat Pharmacy, Inc. Common Stock"
DPST,Direxion Daily Regional Banks Bull 3X Shares
DPW,"DPW Holdings, Inc. Common Stock"
DPZ,Domino's Pizza Inc Common Stock
DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares"
DQML,Reality Shares Fundstrat DQM Long ETF
DRAD,Digirad Corporation 
DRD,DRDGOLD Limited American Depositary Shares
DRE,Duke Realty Corporation Common Stock
DRH,Diamondrock Hospitality Company Common Stock
DRI,"Darden Restaurants, Inc. Common Stock"
DRIO,DarioHealth Corp. 
DRIOW,DarioHealth Corp. 
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares
DRIV,Global X Autonomous & Electric Vehicles ETF
DRN,Direxion Daily Real Estate Bull 3x Shares
DRNA,"Dicerna Pharmaceuticals, Inc. "
DRQ,Dril
DRR,Market Vectors Double Short Euro ETN
DRRX,DURECT Corporation 
DRSK,Aptus Defined Risk ETF 
DRUA,"Dominion Energy, Inc. 2016 Series A 5.25% Enhanced Junior Subordinated Notes due 2076"
DRV,Drexion Daily Real Estate Bear 3x Shares
DRW,WisdomTree Global ex
DRYS,DryShips Inc. 
DS,Drive Shack Inc.
DS$B,Drive Shack Inc. Preferred Series B
DS$C,Drive Shack Inc. Preferred Series C
DS$D,Drive Shack Inc. Pfd Ser D
DSE,Duff & Phelps Select MLP and Midstream Energy Fund Inc.
DSGX,The Descartes Systems Group Inc. 
DSI,iShares MSCI KLD 400 Social ETF
DSKE,"Daseke, Inc. "
DSKEW,"Daseke, Inc. "
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests
DSLV,Credit Suisse AG 
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc. Common Stock"
DSPG,"DSP Group, Inc. "
DSS,"Document Security Systems, Inc. Common Stock"
DSSI.V,Diamond S Shipping Inc. Common Stock When Issued
DSTL,Distillate U.S. Fundamental Stability & Value ETF
DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock"
DSW,DSW Inc. Common Stock
DSWL,"Deswell Industries, Inc. "
DSX,Diana Shipping inc. common stock
DSX$B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands)
DTD,WisdomTree U.S. Total Dividend Fund
DTE,DTE Energy Company Common Stock
DTEA,DAVIDsTEA Inc. 
DTEC,ALPS ETF Trust ALPS Disruptive Technologies ETF
DTF,DTF Tax
DTH,WisdomTree International High Dividend Fund
DTJ,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076
DTLA$,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock
DTN,WisdomTree U.S. Dividend ex
DTO,"DB Crude Oil Double Short ETN due June 1, 2038"
DTQ,"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062"
DTSS,Datasea Inc. 
DTUL,Barclays PLC 
DTUS,Barclays PLC 
DTV,DTE Energy Company 2016 Corporate Units
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077
DTY,DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076
DTYL,Barclays PLC 
DTYS,Barclays PLC 
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc. Common Stock"
DUG,ProShares UltraShort Oil & Gas
DUK,Duke Energy Corporation (Holding Company) Common Stock
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078
DUKH,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073
DURA,VanEck Vectors Morningstar Durable Dividend ETF
DUSA,Davis Select U.S. Equity ETF
DUSL,Direxion Daily Industrials Bull 3X Shares
DUST,Direxion Daily Gold Miners Index Bear 3X Shares
DVA,DaVita Inc. Common Stock
DVAX,Dynavax Technologies Corporation 
DVCR,Diversicare Healthcare Services Inc. 
DVD,"Dover Motorsports, Inc. Common Stock"
DVEM,WisdomTree Emerging Markets Dividend Fund
DVHL,ETRACS 2xLeveraged Diversified High Income ETN
DVLU,First Trust Dorsey Wright Momentum & Value ETF
DVN,Devon Energy Corporation Common Stock
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF
DVP,Deep Value ETF
DVY,iShares Select Dividend ETF
DVYA,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund
DVYE,iShares Emerging Markets Dividend Index Fund Exchange Traded Fund
DVYL,ETRACS Monthly Pay 2x Leveraged Dow Jones Select Dividend Index ETN
DWAQ,Invesco DWA NASDAQ Momentum ETF
DWAS,Invesco DWA SmallCap Momentum ETF
DWAT,Arrow DWA Tactical ETF
