	Code	PEG
0	AHL$D	999.0
200	TCO$J	999.0
199	TCO$K	999.0
198	TALO.W	999.0
197	SPAQ.U	999.0
196	SRC$A	999.0
195	STL$A	999.0
201	TGP$A	999.0
194	SPLP$A	999.0
192	SSW$G	999.0
191	SSW$E	999.0
190	SPG$J	999.0
189	STT$D	999.0
188	STT$E	999.0
187	STT$G	999.0
193	SSW$I	999.0
202	TGP$B	999.0
203	TCF$D	999.0
204	TPGH.W	999.0
219	BBT$D	999.0
218	AXS$E	999.0
217	BAC$K	999.0
216	TOO$B	999.0
215	TRTN$A	999.0
214	TMK$C	999.0
213	TNP$B	999.0
212	TNP$C	999.0
211	TNP$D	999.0
210	TNP$E	999.0
209	TNP$F	999.0
208	TOO$A	999.0
207	TOO$E	999.0
206	TOUR	999.0
205	TPGH.U	999.0
186	SSW$D	999.0
220	AXS$D	999.0
185	SPAQ.W	999.0
183	SRG$A	999.0
163	RWGE.W	999.0
162	REXR$B	999.0
161	QTS$A	999.0
160	QIWI	999.0
159	QTS$B	999.0
158	REXR$A	999.0
164	RPT$D	999.0
157	RF$B	999.0
155	PSA$D	999.0
154	PSA$B	999.0
153	PSA$F	999.0
152	PSA$G	999.0
151	PSA$H	999.0
150	PRIF$C	999.0
156	PSA$Z	999.0
165	RLJ$A	999.0
166	RNR$E	999.0
167	RXN$A	999.0
182	SITC$K	999.0
181	SITC$J	999.0
180	SITC$A	999.0
179	SNV$D	999.0
178	SCE$E	999.0
177	SB$C	999.0
176	SCE$D	999.0
175	SCE$C	999.0
174	SCE$B	999.0
173	SCE$J	999.0
172	SCE$K	999.0
171	RPD	999.0
170	RWGE.U	999.0
169	RNR$C	999.0
168	RYAM$A	999.0
184	SRE$B	999.0
221	BBT$E	999.0
222	BBT$F	999.0
223	BBT$G	999.0
275	CHAC.W	999.0
274	CFR$A	999.0
273	CDR$C	999.0
272	CFG$D	999.0
271	CHMI$A	999.0
270	CHK$D	999.0
276	CCI$A	999.0
269	CBL$E	999.0
267	BRG$A	999.0
266	BHR$D	999.0
265	BFS$C	999.0
264	BML$H	999.0
263	BML$J	999.0
262	BML$L	999.0
268	BXP$B	999.0
277	CHMI$B	999.0
278	CBL$D	999.0
279	CMO$E	999.0
294	CUBI$E	999.0
293	CUBI$D	999.0
292	CLNY$E	999.0
291	CLNY$B	999.0
290	CIM$D	999.0
289	CLNY$J	999.0
288	CLNY$I	999.0
287	CLNY$H	999.0
286	CODI$A	999.0
285	CLNY$G	999.0
284	CODI$B	999.0
283	CMRE$E	999.0
282	CMRE$D	999.0
281	CMRE$C	999.0
280	CMRE$B	999.0
261	BIOX.W	999.0
260	BFS$D	999.0
259	BLDP	999.0
258	BML$G	999.0
238	VNO$L	999.0
237	UUUU.W	999.0
236	TWO$B	999.0
235	UMH$C	999.0
234	TWO$A	999.0
233	UBP$G	999.0
232	UBP$H	999.0
231	UPWK	999.0
230	TWO$E	999.0
229	UMH$B	999.0
228	UMH$D	999.0
227	BAC$A	999.0
226	BAC$W	999.0
225	BAC$B	999.0
224	BDC$B	999.0
239	WBS$F	999.0
149	PRIF$B	999.0
240	WFC$N	999.0
242	WFC$Q	999.0
257	ZB$G	999.0
256	YNDX	999.0
255	WRB$B	999.0
254	WRB$C	999.0
253	WRB$D	999.0
252	WRB$E	999.0
251	WPG$I	999.0
250	XAN$C	999.0
249	WFE$A	999.0
248	WFC$Y	999.0
247	WFC$W	999.0
246	WFC$V	999.0
245	WFC$T	999.0
244	VNO$K	999.0
243	WFC$R	999.0
241	WFC$O	999.0
295	CPE$A	999.0
148	PRIF$A	999.0
146	PSA$W	999.0
51	GLOG$A	999.0
50	GLU$A	999.0
49	GDL$C	999.0
48	GLOP$C	999.0
47	GMRE$A	999.0
46	GGN$B	999.0
52	GDV$A	999.0
45	GCV$B	999.0
43	GNL$A	999.0
42	GGO$A	999.0
41	GNE$A	999.0
40	GIG.U	999.0
39	GGT$B	999.0
38	GGT$E	999.0
44	GLOP$B	999.0
53	GLOP$A	999.0
54	GDV$G	999.0
55	GLP$A	999.0
70	AMH$E	999.0
69	ALLY$A	999.0
68	AMH$G	999.0
67	AMH$H	999.0
66	HK.W	999.0
65	HIG.W	999.0
64	HMLP$A	999.0
63	GRX$B	999.0
62	GSL$B	999.0
61	GSAH.W	999.0
60	GSAH.U	999.0
59	GNT$A	999.0
58	GRX$A	999.0
57	GGZ$A	999.0
56	GIG.W	999.0
37	FPAC.U	999.0
71	AIV$A	999.0
36	FRT$C	999.0
34	FRC$I	999.0
14	DLR$G	999.0
13	DLR$J	999.0
12	DHR$A	999.0
11	DD$B	999.0
10	DCP$C	999.0
9	DCP$B	999.0
15	DLR$H	999.0
8	AGM$C	999.0
6	AGO$E	999.0
5	AHT$D	999.0
4	AGM$B	999.0
3	ABR$C	999.0
2	ABR$B	999.0
1	AGO$B	999.0
7	ABR$A	999.0
16	DSX$B	999.0
17	DLR$C	999.0
18	DLNG$B	999.0
33	GAB$J	999.0
32	FRC$G	999.0
31	FPI$B	999.0
30	FRC$D	999.0
29	FHN$A	999.0
28	FNB$E	999.0
27	ETP$D	999.0
26	EQC$D	999.0
25	EPR$C	999.0
24	ENR$A	999.0
23	ECF$A	999.0
22	DX$A	999.0
21	DLR$K	999.0
20	DLR$I	999.0
19	DLNG$A	999.0
35	FPAC.W	999.0
72	AHT$I	999.0
73	AHT$H	999.0
74	AHT$G	999.0
126	PCG$D	999.0
125	PCG$C	999.0
124	PCG$B	999.0
123	PEI$C	999.0
122	PEI$D	999.0
121	PCG$A	999.0
127	PCG$E	999.0
120	ARR$A	999.0
118	ARES$A	999.0
117	ARR$B	999.0
116	ASB$E	999.0
115	ASB$D	999.0
114	OMAD.U	999.0
113	OMAD.W	999.0
119	ASB$C	999.0
128	PCG$G	999.0
129	PCG$H	999.0
130	PEB$E	999.0
145	PSA$Y	999.0
