	Code	PEG
126	DRQ	-60.14
118	DRH	-3.63
42	DL	-1.52
128	DRRX	-1.19
25	DISH	-0.66
134	DS	-0.65
73	DMRC	-0.6
38	DK	-0.57
52	DLPH	-0.37
141	DSKE	-0.03
87	DNR	0.11
109	DPLO	0.15
47	DLHC	0.21
88	DO	0.26
22	DISCA	0.3
100	DOOR	0.4
63	DLTH	0.62
183	DVA	0.63
3	DHI	0.71
113	DQ	0.74
10	DHX	0.85
190	DVN	0.87
18	DIN	0.87
65	DLX	0.99
24	DISCK	1.05
43	DLA	1.13
44	DLB	1.25
20	DIOD	1.32
40	DKS	1.62
101	DORM	1.78
102	DOV	1.9
119	DRI	2.01
8	DHT	2.4
112	DPZ	2.43
105	DOX	2.91
5	DHR	2.99
81	DNKN	3.11
176	DUK	4.09
156	DTE	4.27
39	DKL	4.28
64	DLTR	4.99
55	DLR	5.21
117	DRE	5.35
90	DOCU	5.39
139	DSGX	5.4
153	DSX	5.58
89	DOC	7.24
146	DSPG	7.64
21	DIS	44.57
94	DOGZ	777.0
159	DTF	777.0
85	DNOW	777.0
84	DNN	777.0
83	DNLI	777.0
80	DNJR	777.0
86	DNP	777.0
99	DOOO	777.0
96	DOMO	777.0
142	DSKEW	777.0
143	DSL	777.0
145	DSM	777.0
125	DRNA	777.0
147	DSS	777.0
121	DRIOW	777.0
120	DRIO	777.0
157	DTEA	777.0
116	DRD	777.0
111	DPW	777.0
150	DSU	777.0
107	DPHCU	777.0
106	DPG	777.0
79	DNI	777.0
152	DSWL	777.0
103	DOVA	777.0
115	DRAD	777.0
78	DNBF	777.0
166	DTSS	777.0
138	DSE	777.0
184	DVAX	777.0
34	DJCO	777.0
26	DIT	777.0
23	DISCB	777.0
41	DKT	777.0
15	DIAX	777.0
49	DLNG	777.0
174	DUC	777.0
53	DLPN	777.0
54	DLPNW	777.0
185	DVCR	777.0
12	DHY	777.0
11	DHXM	777.0
186	DVD	777.0
70	DMLP	777.0
4	DHIL	777.0
2	DHF	777.0
66	DMAC	777.0
165	DTQ	777.0
67	DMB	777.0
69	DMF	777.0
72	DMPI	777.0
71	DMO	777.0
197	DWAQ	888.0
187	DVEM	888.0
188	DVHL	888.0
189	DVLU	888.0
194	DVYA	888.0
191	DVOL	888.0
195	DVYE	888.0
148	DSSI.V	888.0
192	DVP	888.0
196	DVYL	888.0
144	DSLV	888.0
140	DSI	888.0
193	DVY	888.0
162	DTLA$	888.0
182	DUST	888.0
164	DTO	888.0
161	DTJ	888.0
167	DTUL	888.0
168	DTUS	888.0
169	DTV	888.0
170	DTW	888.0
160	DTH	888.0
171	DTY	888.0
158	DTEC	888.0
172	DTYL	888.0
173	DTYS	888.0
155	DTD	888.0
175	DUG	888.0
177	DUKB	888.0
178	DUKH	888.0
179	DURA	888.0
163	DTN	888.0
181	DUSL	888.0
151	DSW	888.0
149	DSTL	888.0
180	DUSA	888.0
0	DGZ	888.0
136	DS$C	888.0
62	DLS	888.0
137	DS$D	888.0
48	DLN	888.0
46	DLBS	888.0
45	DLBR	888.0
37	DJPY	888.0
36	DJP	888.0
35	DJD	888.0
33	DJCI	888.0
32	DIVY	888.0
31	DIVO	888.0
30	DIVC	888.0
29	DIVB	888.0
28	DIVA	888.0
27	DIV	888.0
19	DINT	888.0
17	DIM	888.0
16	DIG	888.0
14	DIAL	888.0
13	DIA	888.0
9	DHVW	888.0
7	DHS	888.0
1	DHDG	888.0
68	DMDV	888.0
74	DMRI	888.0
199	DWAT	888.0
76	DMRM	888.0
135	DS$B	888.0
133	DRYS	888.0
132	DRW	888.0
131	DRV	888.0
130	DRUA	888.0
129	DRSK	888.0
127	DRR	888.0
124	DRN	888.0
123	DRIV	888.0
122	DRIP	888.0
114	DQML	888.0
110	DPST	888.0
108	DPK	888.0
104	DOW.V	888.0
75	DMRL	888.0
198	DWAS	888.0
98	DOO	888.0
97	DON	888.0
95	DOL	888.0
93	DOGS	888.0
92	DOG	888.0
77	DMRS	888.0
82	DNL	888.0
91	DOD	888.0
6	DHR$A	999.0
60	DLR$J	999.0
57	DLR$G	999.0
58	DLR$H	999.0
154	DSX$B	999.0
56	DLR$C	999.0
51	DLNG$B	999.0
50	DLNG$A	999.0
59	DLR$I	999.0
61	DLR$K	999.0
