	Code	PEG
185	PEGA	-39.22
187	PEI	-19.0
131	PCAR	-4.31
167	PDLI	-3.28
120	PBPB	-2.36
87	PAR	-2.34
186	PEGI	-1.54
63	OXY	-1.17
78	PAGP	-0.98
6	ORBC	-0.85
121	PBR	-0.81
21	OSB	-0.58
35	OSTK	-0.53
114	PBI	-0.46
71	PACB	-0.24
39	OTIC	-0.13
191	PEIX	-0.04
72	PACD	-0.03
130	PBYI	-0.02
172	PDSB	-0.02
195	PENN	0.47
135	PCG	0.5
175	PE	0.66
68	PAAS	0.67
152	PCRX	0.69
171	PDS	0.76
65	OZK	0.78
104	PBCT	0.91
160	PDCE	0.97
100	PBA	0.98
76	PACW	1.01
67	PAA	1.11
27	OSIS	1.24
12	ORI	1.25
36	OSUR	1.31
61	OXSQ	1.34
8	ORCL	1.38
150	PCOM	1.48
22	OSBC	1.49
111	PBFX	1.5
14	ORLY	1.64
84	PAM	1.65
182	PEBO	1.66
99	PB	1.66
77	PAG	1.68
157	PCYG	1.7
60	OXM	1.76
154	PCTI	2.07
112	PBH	2.39
161	PDCO	2.4
43	OTTR	2.65
17	ORN	2.98
97	PAYC	3.01
38	OTEX	3.19
98	PAYX	3.24
155	PCTY	3.26
86	PANW	3.49
48	OUT	3.67
91	PATK	3.82
110	PBF	3.87
4	ORA	3.98
164	PDFS	4.73
184	PEG	4.9
69	PAC	5.02
176	PEB	5.65
197	PEP	5.81
168	PDM	8.35
29	OSK	8.74
194	PEN	9.2
144	PCH	11.07
162	PDD	12.42
80	PAHC	16.28
33	OSPN	19.02
79	PAGS	19.39
103	PBC	777.0
198	PER	777.0
105	PBCTP	777.0
196	PEO	777.0
183	PED	777.0
113	PBHC	777.0
102	PBBI	777.0
149	PCN	777.0
174	PDVW	777.0
173	PDT	777.0
151	PCQ	777.0
166	PDLB	777.0
165	PDI	777.0
125	PBT	777.0
163	PDEX	777.0
158	PCYO	777.0
132	PCB	777.0
134	PCF	777.0
153	PCSB	777.0
145	PCI	777.0
146	PCK	777.0
147	PCM	777.0
181	PEBK	777.0
116	PBIP	777.0
0	OPTT	777.0
95	PAVMZ	777.0
58	OXLCM	777.0
57	OXLC	777.0
55	OXBRW	777.0
54	OXBR	777.0
52	OVLY	777.0
50	OVID	777.0
49	OVBC	777.0
44	OTTW	777.0
42	OTLKW	777.0
41	OTLK	777.0
37	OTEL	777.0
34	OSS	777.0
59	OXLCO	777.0
32	OSN	777.0
25	OSG	777.0
23	OSBCP	777.0
20	ORTX	777.0
19	ORRF	777.0
16	ORMP	777.0
13	ORIT	777.0
11	ORGS	777.0
10	ORGO	777.0
7	ORC	777.0
5	ORAN	777.0
3	OR	777.0
1	OPY	777.0
31	OSMT	777.0
62	OXSQL	777.0
199	PERI	777.0
81	PAI	777.0
73	PACQ	777.0
85	PANL	777.0
74	PACQU	777.0
90	PATI	777.0
75	PACQW	777.0
88	PARR	777.0
93	PAVM	777.0
94	PAVMW	777.0
28	OSIZ	888.0
83	PALL	888.0
170	PDP	888.0
26	OSIR	888.0
82	PAK	888.0
128	PBW	888.0
24	OSCV	888.0
30	OSLE	888.0
169	PDN	888.0
177	PEB$C	888.0
108	PBE	888.0
180	PEB$F	888.0
18	ORPN	888.0
107	PBDM	888.0
15	ORM	888.0
106	PBD	888.0
89	PASS	888.0
9	ORG	888.0
92	PAVE	888.0
192	PEJ	888.0
193	PEK	888.0
101	PBB	888.0
2	OQAL	888.0
109	PBEE	888.0
115	PBI$B	888.0
129	PBY	888.0
117	PBJ	888.0
66	OZM	888.0
64	OYLD	888.0
127	PBUS	888.0
133	PCEF	888.0
126	PBTP	888.0
70	PACA	888.0
40	OTIV	888.0
124	PBSM	888.0
123	PBS	888.0
122	PBR.A	888.0
53	OVOL	888.0
96	PAWZ	888.0
159	PDBC	888.0
118	PBND	888.0
45	OUNZ	888.0
51	OVLU	888.0
119	PBP	888.0
156	PCY	888.0
46	OUSA	888.0
47	OUSM	888.0
148	PCMI	888.0
136	PCG$A	999.0
190	PEI$D	999.0
189	PEI$C	999.0
137	PCG$B	999.0
138	PCG$C	999.0
139	PCG$D	999.0
140	PCG$E	999.0
141	PCG$G	999.0
142	PCG$H	999.0
179	PEB$E	999.0
178	PEB$D	999.0
56	OXFD	999.0
188	PEI$B	999.0
143	PCG$I	999.0
