	Code	PEG
98	BWA	-18.03
113	BXMT	-4.63
26	BRX	-4.59
2	BREW	-3.51
73	BTE	-1.72
80	BTU	-1.59
112	BXG	-1.49
5	BRG	-1.38
111	BXC	-0.48
4	BRFS	-0.43
185	CATS	-0.4
199	CBL	-0.36
100	BWEN	-0.32
192	CBB	-0.24
97	BW	-0.06
152	CALA	-0.04
197	CBIO	0.07
133	CAAP	0.35
27	BRY	0.45
90	BV	0.61
169	CARS	0.62
137	CACC	0.63
151	CAL	0.67
33	BSBR	0.75
65	BSTC	0.79
128	C	0.79
164	CAR	0.87
99	BWB	0.89
134	CAAS	1.06
119	BYD	1.1
157	CAMT	1.2
118	BY	1.25
195	CBFV	1.32
186	CATY	1.37
156	CAMP	1.42
139	CACI	1.45
167	CARG	1.57
63	BSRR	1.59
83	BUD	1.71
194	CBD	1.75
144	CAG	1.78
110	BX	1.78
150	CAKE	1.82
92	BVN	1.82
124	BZH	1.88
1	BRC	1.93
60	BSM	1.97
61	BSMX	2.06
48	BSET	2.17
30	BSAC	2.23
146	CAI	2.41
87	BUSE	2.42
86	BURL	2.44
178	CASY	2.46
13	BRKL	2.49
188	CB	2.56
68	BSX	2.58
14	BRKR	2.58
117	BXS	2.78
17	BRO	2.78
15	BRKS	2.81
108	BWXT	2.88
183	CATM	3.03
145	CAH	3.09
135	CABO	3.14
75	BTG	3.22
142	CAE	3.55
115	BXP	5.96
155	CALX	7.99
179	CAT	9.46
162	CAPL	15.22
160	CANG	15.96
149	CAJ	20.88
127	BZUN	64.65
154	CALM	70.03
22	BRQS	777.0
123	BYSI	777.0
122	BYM	777.0
120	BYFC	777.0
184	CATO	777.0
64	BST	777.0
173	CASA	777.0
114	BXMX	777.0
25	BRT	777.0
67	BSVN	777.0
16	BRN	777.0
170	CART	777.0
180	CATB	777.0
159	CANF	777.0
125	BZM	777.0
189	CBAN	777.0
190	CBAT	777.0
191	CBAY	777.0
62	BSQR	777.0
12	BRK.B	777.0
177	CASS	777.0
136	CAC	777.0
11	BRK.A	777.0
10	BRID	777.0
141	CADE	777.0
143	CAF	777.0
196	CBH	777.0
59	BSL	777.0
29	BSA	777.0
171	CARV	777.0
106	BWMCW	777.0
45	BSD	777.0
47	BSE	777.0
105	BWMCU	777.0
49	BSGM	777.0
50	BSIG	777.0
85	BURG	777.0
84	BUI	777.0
181	CATC	777.0
166	CARB	777.0
82	BTZ	777.0
21	BRPAW	777.0
79	BTT	777.0
78	BTO	777.0
77	BTN	777.0
76	BTI	777.0
71	BTAI	777.0
168	CARO	777.0
20	BRPAU	777.0
174	CASH	777.0
165	CARA	777.0
104	BWMC	777.0
175	CASI	777.0
102	BWG	777.0
101	BWFG	777.0
70	BTA	777.0
163	CAPR	777.0
19	BRPAR	777.0
18	BRPA	777.0
96	BVXVW	777.0
95	BVXV	777.0
94	BVSN	777.0
3	BRF	888.0
172	CARZ	888.0
187	CAW	888.0
9	BRGL	888.0
193	CBB$B	888.0
176	CASM	888.0
8	BRG$D	888.0
158	CANE	888.0
182	CATH	888.0
7	BRG$C	888.0
153	CALF	888.0
161	CAPE	888.0
28	BRZU	888.0
147	CAI$A	888.0
56	BSJO	888.0
55	BSJN	888.0
54	BSJM	888.0
53	BSJL	888.0
52	BSJK	888.0
51	BSJJ	888.0
46	BSDE	888.0
44	BSCS	888.0
43	BSCR	888.0
42	BSCQ	888.0
41	BSCP	888.0
40	BSCO	888.0
39	BSCN	888.0
38	BSCM	888.0
37	BSCL	888.0
36	BSCK	888.0
35	BSCJ	888.0
34	BSCE	888.0
24	BRSS	888.0
32	BSBE	888.0
31	BSAE	888.0
57	BSJP	888.0
148	CAI$B	888.0
58	BSJQ	888.0
66	BSV	888.0
140	CADC	888.0
138	CACG	888.0
132	C$S	888.0
131	C$N	888.0
130	C$K	888.0
129	C$J	888.0
126	BZQ	888.0
121	BYLD	888.0
109	BWZ	888.0
23	BRS	888.0
107	BWX	888.0
198	CBK	888.0
93	BVNSC	888.0
91	BVAL	888.0
89	BUYN	888.0
88	BUY	888.0
81	BTX	888.0
74	BTEC	888.0
72	BTAL	888.0
69	BT	888.0
103	BWL.A	888.0
0	BRACW	888.0
6	BRG$A	999.0
116	BXP$B	999.0
