	Code	PEG
191	OPI	-15.66
11	NUS	-14.17
140	OKTA	-13.41
19	NVCR	-10.67
59	NXST	-6.47
25	NVGS	-6.4
180	OOMA	-3.89
94	OCSI	-3.75
79	OAS	-1.68
83	OBE	-1.43
32	NVRO	-1.31
42	NWL	-1.05
35	NVTA	-0.88
161	OMI	-0.79
62	NYCB	-0.75
131	OIIM	-0.35
193	OPK	-0.29
93	OCN	-0.29
130	OII	-0.14
156	OMER	-0.11
9	NURO	-0.09
199	OPTN	-0.06
37	NVUS	0.01
170	ONDK	0.12
197	OPRA	0.22
164	OMP	0.23
105	OESX	0.36
101	ODP	0.58
158	OMF	0.61
181	OPB	0.73
22	NVEE	0.76
48	NX	1.05
182	OPBK	1.09
115	OFS	1.13
91	OCFC	1.21
41	NWHM	1.31
45	NWPX	1.38
143	OLED	1.51
139	OKE	1.57
66	NYMT	1.59
166	ONB	1.59
31	NVR	1.6
88	OC	1.63
124	OHI	1.64
198	OPRX	1.66
55	NXPI	1.76
154	OMCL	1.93
33	NVS	1.93
145	OLLI	1.94
58	NXRT	1.99
95	OCSL	2.0
162	OMN	2.1
38	NWBI	2.18
109	OFG	2.19
30	NVO	2.55
107	OFC	2.6
153	OMC	2.61
126	OI	2.62
146	OLN	2.71
34	NVT	2.81
103	OEC	2.82
51	NXGN	2.84
15	NUVA	2.96
47	NWSA	3.1
113	OFIX	3.18
100	ODFL	3.3
20	NVDA	3.45
137	OIS	4.05
148	OLP	5.21
122	OGS	5.3
119	OGE	5.65
149	OMAB	5.83
39	NWE	6.36
44	NWN	8.29
72	NYT	9.62
75	O	10.08
165	ON	14.95
186	OPESW	777.0
187	OPGN	777.0
188	OPGNW	777.0
192	OPINI	777.0
114	OFLX	777.0
108	OFED	777.0
194	OPNT	777.0
195	OPOF	777.0
196	OPP	777.0
189	OPHC	777.0
185	OPESU	777.0
169	ONCY	777.0
168	ONCS	777.0
118	OGCP	777.0
184	OPES	777.0
120	OGEN	777.0
157	OMEX	777.0
123	OHAI	777.0
179	ONVO	777.0
178	ONTXW	777.0
127	OIA	777.0
177	ONTX	777.0
171	ONE	777.0
141	OLBK	777.0
167	ONCE	777.0
116	OFSSL	777.0
99	ODC	777.0
18	NVCN	777.0
17	NVAX	777.0
50	NXE	777.0
21	NVEC	777.0
23	NVFY	777.0
24	NVG	777.0
71	NYNY	777.0
26	NVIV	777.0
70	NYMX	777.0
69	NYMTP	777.0
68	NYMTO	777.0
67	NYMTN	777.0
28	NVMI	777.0
102	ODT	777.0
36	NVTR	777.0
60	NXTD	777.0
57	NXR	777.0
40	NWFL	777.0
56	NXQ	777.0
54	NXP	777.0
53	NXN	777.0
43	NWLI	777.0
46	NWS	777.0
52	NXJ	777.0
73	NYV	777.0
74	NZF	777.0
49	NXC	777.0
16	NUW	777.0
90	OCCI	777.0
4	NUM	777.0
7	NUO	777.0
85	OBNK	777.0
89	OCC	777.0
82	OBCI	777.0
84	OBLN	777.0
81	OBAS	777.0
97	OCUL	777.0
10	NUROW	777.0
98	OCX	777.0
14	NUV	777.0
96	OCSLL	777.0
87	OBSV	777.0
2	NULG	888.0
1	NUGT	888.0
3	NULV	888.0
5	NUMG	888.0
172	ONEO	888.0
6	NUMV	888.0
27	NVLN	888.0
183	OPER	888.0
173	ONEQ	888.0
174	ONEV	888.0
175	ONEY	888.0
176	ONLN	888.0
190	OPHT	888.0
8	NURE	888.0
12	NUSA	888.0
13	NUSC	888.0
29	NVMM	888.0
104	OEF	888.0
0	NUEM	888.0
160	OMFS	888.0
106	OEUR	888.0
92	OCIO	888.0
111	OFG$B	888.0
86	OBOR	888.0
117	OFSSZ	888.0
121	OGIG	888.0
80	OASM	888.0
78	OAK$B	888.0
125	OHRP	888.0
77	OAK$A	888.0
76	OAK	888.0
128	OIBR.C	888.0
129	OIH	888.0
163	OMOM	888.0
133	OILD	888.0
132	OIL	888.0
135	OILU	888.0
136	OILX	888.0
138	OKDCC	888.0
142	OLD	888.0
144	OLEM	888.0
65	NYF	888.0
159	OMFL	888.0
147	OLO	888.0
134	OILK	888.0
61	NXTDW	888.0
150	OMAD	888.0
155	OMED	888.0
110	OFG$A	999.0
63	NYCB$A	999.0
112	OFG$D	999.0
64	NYCB$U	999.0
152	OMAD.W	999.0
151	OMAD.U	999.0
