	Code	PEG
172	TRUP	-40.27
119	TPH	-19.65
4	THG	-14.89
187	TSLA	-6.49
95	TOL	-5.51
33	TISI	-3.88
54	TLRA	-3.62
183	TSE	-2.3
83	TNDM	-2.22
121	TPIC	-1.76
53	TLND	-1.68
171	TRUE	-1.54
81	TNAV	-0.89
141	TRGP	-0.87
49	TLGT	-0.15
102	TORC	-0.02
23	TIGO	0.23
25	TILE	0.33
126	TPRE	0.33
144	TRIB	0.4
55	TLRD	0.48
129	TPX	0.62
0	THC	0.63
34	TITN	0.73
192	TSQ	0.78
35	TIVO	0.78
114	TPC	0.85
84	TNET	0.86
166	TRTN	0.88
11	THRM	0.9
78	TMUS	0.93
127	TPVG	0.94
77	TMST	0.96
174	TRVG	1.0
61	TLYS	1.14
180	TSC	1.14
199	TTC	1.23
191	TSN	1.31
70	TMHC	1.43
140	TREX	1.5
173	TRV	1.5
12	THS	1.55
146	TRIP	1.59
10	THR	1.77
152	TRN	1.8
182	TSCO	1.82
82	TNC	1.82
163	TRS	1.87
150	TRMK	2.07
74	TMP	2.2
178	TS	2.21
138	TREC	2.22
170	TRU	2.23
73	TMO	2.33
168	TRTX	2.34
158	TROW	2.4
139	TREE	2.4
44	TKR	2.47
7	THO	2.55
36	TJX	2.61
159	TROX	2.64
190	TSM	2.71
142	TRHC	2.8
125	TPR	2.81
164	TRST	2.91
143	TRI	2.97
148	TRMB	3.1
196	TSU	3.2
86	TNP	3.8
22	TIF	3.92
160	TRP	3.94
85	TNK	4.23
184	TSEM	5.35
189	TSLX	5.68
154	TRNO	6.38
162	TRQ	19.65
103	TOT	23.62
67	TME	53.73
15	THWWW	777.0
115	TPCO	777.0
14	THW	777.0
188	TSLF	777.0
136	TRCH	777.0
135	TRCB	777.0
134	TRC	777.0
122	TPL	777.0
120	TPHS	777.0
131	TPZ	777.0
13	THST	777.0
116	TPGH	777.0
133	TR	777.0
37	TK	777.0
149	TRMD	777.0
3	THFF	777.0
181	TSCAP	777.0
5	THGA	777.0
179	TSBK	777.0
177	TRXC	777.0
176	TRX	777.0
175	TRVN	777.0
6	THM	777.0
8	THOR	777.0
9	THQ	777.0
165	TRT	777.0
161	TRPX	777.0
157	TROV	777.0
156	TRNX	777.0
155	TRNS	777.0
151	TRMT	777.0
18	TIBR	777.0
145	TRIL	777.0
113	TPB	777.0
186	TSI	777.0
185	TSG	777.0
24	TIGR	777.0
76	TMSR	777.0
66	TMDI	777.0
65	TMCXW	777.0
64	TMCXU	777.0
63	TMCX	777.0
62	TM	777.0
28	TIPT	777.0
57	TLSA	777.0
193	TSRI	777.0
56	TLRY	777.0
51	TLI	777.0
48	TLF	777.0
45	TLC	777.0
43	TKKSW	777.0
42	TKKSU	777.0
41	TKKSR	777.0
40	TKKS	777.0
39	TKC	777.0
38	TKAT	777.0
52	TLK	777.0
1	THCBU	777.0
75	TMQ	777.0
101	TOPS	777.0
93	TOCA	777.0
110	TOWN	777.0
107	TOTAW	777.0
106	TOTAU	777.0
105	TOTAR	777.0
97	TOO	777.0
104	TOTA	777.0
92	TNXP	777.0
20	TIBRW	777.0
19	TIBRU	777.0
124	TPOR	888.0
29	TIPX	888.0
2	THD	888.0
30	TIPZ	888.0
169	TRTY	888.0
137	TRCO	888.0
123	TPNL	888.0
50	TLH	888.0
16	TI	888.0
47	TLEH	888.0
46	TLDH	888.0
17	TI.A	888.0
108	TOTL	888.0
31	TIS	888.0
32	TISA	888.0
60	TLTE	888.0
59	TLTD	888.0
194	TSS	888.0
195	TST	888.0
21	TIER	888.0
94	TOK	888.0
80	TNA	888.0
79	TMV	888.0
26	TILT	888.0
27	TIP	888.0
147	TRK	888.0
58	TLT	888.0
132	TQQQ	888.0
197	TTAC	888.0
71	TMK	888.0
69	TMFC	888.0
153	TRNE.U	888.0
68	TMF	888.0
130	TPYP	888.0
96	TOLZ	888.0
128	TPVY	888.0
198	TTAI	888.0
112	TPAY	888.0
111	TOWR	888.0
118	TPGH.W	999.0
117	TPGH.U	999.0
109	TOUR	999.0
100	TOO$E	999.0
98	TOO$A	999.0
91	TNP$F	999.0
90	TNP$E	999.0
89	TNP$D	999.0
88	TNP$C	999.0
87	TNP$B	999.0
72	TMK$C	999.0
167	TRTN$A	999.0
99	TOO$B	999.0
