	Code	PEG
123	GKOS	-10.0
29	GDI	-7.73
169	GM	-5.83
149	GLOP	-2.58
91	GH	-2.55
36	GDP	-2.02
35	GDOT	-1.27
135	GLDD	-1.15
27	GDEN	-0.9
64	GERN	-0.63
154	GLP	-0.53
10	GBT	-0.5
57	GEN	-0.39
173	GME	-0.37
187	GNC	-0.26
191	GNK	-0.26
102	GIFI	-0.14
13	GCAP	-0.09
66	GEVO	-0.04
144	GLNG	0.02
78	GGAL	0.08
195	GNMK	0.13
183	GMS	0.31
96	GHL	0.35
140	GLIBA	0.39
70	GFF	0.8
156	GLPG	0.86
147	GLOG	0.91
18	GCO	1.1
92	GHC	1.12
52	GEF	1.16
159	GLRE	1.17
6	GBLI	1.32
2	GBDC	1.38
97	GHM	1.47
128	GLAD	1.49
165	GLUU	1.5
73	GFN	1.56
12	GBX	1.65
1	GBCI	1.95
157	GLPI	2.08
111	GIL	2.16
146	GLOB	2.48
47	GE	2.54
26	GDDY	2.54
167	GLW	2.56
199	GNRC	2.6
115	GIS	2.79
54	GEL	2.95
174	GMED	3.07
101	GIB	3.27
110	GIII	3.48
80	GGG	3.62
65	GES	3.74
79	GGB	4.03
177	GMLP	4.37
112	GILD	5.43
94	GHG	57.04
160	GLT	122.55
114	GIM	777.0
188	GNCA	777.0
113	GILT	777.0
108	GIGM	777.0
185	GMZ	777.0
103	GIG	777.0
192	GNL	777.0
98	GHY	777.0
196	GNMX	777.0
197	GNPX	777.0
189	GNE	777.0
116	GJH	777.0
153	GLOW	777.0
181	GMRE	777.0
162	GLU	777.0
166	GLV	777.0
145	GLO	777.0
143	GLMD	777.0
141	GLIBP	777.0
168	GLYC	777.0
139	GLG	777.0
172	GMDA	777.0
117	GJO	777.0
133	GLBZ	777.0
176	GMHIU	777.0
122	GJV	777.0
121	GJT	777.0
178	GMLPP	777.0
179	GMO	777.0
158	GLQ	777.0
119	GJR	777.0
118	GJP	777.0
131	GLBS	777.0
120	GJS	777.0
0	GBAB	777.0
61	GEO	777.0
17	GCI	777.0
71	GFI	777.0
69	GFED	777.0
68	GF	777.0
34	GDO	777.0
63	GER	777.0
62	GEOS	777.0
51	GECCM	777.0
20	GCP	777.0
21	GCV	777.0
23	GCVRZ	777.0
24	GD	777.0
59	GENE	777.0
30	GDL	777.0
58	GENC	777.0
74	GFNCP	777.0
76	GFY	777.0
75	GFNSL	777.0
81	GGM	777.0
89	GGZ	777.0
38	GDV	777.0
5	GBL	777.0
37	GDS	777.0
7	GBLIL	777.0
86	GGT	777.0
50	GECCL	777.0
8	GBLIZ	777.0
56	GEMP	777.0
9	GBR	777.0
14	GCBC	777.0
93	GHDX	777.0
48	GEC	777.0
49	GECC	777.0
82	GGN	777.0
84	GGO	777.0
161	GLTR	888.0
33	GDNA	888.0
32	GDMA	888.0
28	GDG	888.0
40	GDV$D	888.0
164	GLU$B	888.0
46	GDXX	888.0
171	GMAN	888.0
25	GDAT	888.0
175	GMF	888.0
19	GCOW	888.0
42	GDVD	888.0
180	GMOM	888.0
16	GCE	888.0
184	GMTA	888.0
15	GCC	888.0
186	GNAF	888.0
11	GBUY	888.0
194	GNMA	888.0
4	GBIL	888.0
3	GBF	888.0
170	GM.B	888.0
43	GDX	888.0
99	GHYB	888.0
134	GLD	888.0
109	GII	888.0
77	GG	888.0
104	GIG.R	888.0
72	GFIN	888.0
67	GEX	888.0
124	GLAC	888.0
125	GLACR	888.0
126	GLACU	888.0
127	GLACW	888.0
60	GENY	888.0
129	GLADD	888.0
130	GLADN	888.0
132	GLBY	888.0
136	GLDI	888.0
107	GIGB	888.0
45	GDXS	888.0
95	GHII	888.0
138	GLDW	888.0
55	GEM	888.0
53	GEF.B	888.0
100	GHYG	888.0
142	GLL	888.0
137	GLDM	888.0
44	GDXJ	888.0
198	GNR	888.0
88	GGT$E	999.0
87	GGT$B	999.0
105	GIG.U	999.0
190	GNE$A	999.0
85	GGO$A	999.0
193	GNL$A	999.0
151	GLOP$B	999.0
22	GCV$B	999.0
83	GGN$B	999.0
182	GMRE$A	999.0
152	GLOP$C	999.0
31	GDL$C	999.0
163	GLU$A	999.0
148	GLOG$A	999.0
39	GDV$A	999.0
150	GLOP$A	999.0
41	GDV$G	999.0
155	GLP$A	999.0
106	GIG.W	999.0
90	GGZ$A	999.0
