	Code	PEG
21	YRD	-102.9
5	YEXT	-5.86
32	Z	-0.78
52	ZGNX	-0.66
20	YRCW	-0.01
24	YTRA	0.24
50	ZG	0.25
13	YMAB	0.39
58	ZIXI	0.78
75	ZUMZ	0.93
64	ZNGA	1.24
33	ZAGG	1.33
25	YUM	1.89
41	ZBRA	1.99
19	YPF	2.26
47	ZEUS	2.46
34	ZAYO	2.58
4	YETI	2.66
27	YUMC	2.76
74	ZTS	3.17
38	ZBH	3.58
54	ZION	3.97
46	ZEN	5.06
3	YELP	5.82
18	YORW	8.04
69	ZS	8.64
72	ZTO	79.8
30	YY	367.86
44	ZDGE	777.0
45	ZEAL	777.0
63	ZN	777.0
78	ZYNE	777.0
48	ZF	777.0
49	ZFGN	777.0
60	ZKIN	777.0
61	ZLAB	777.0
79	ZYXI	777.0
28	YVR	777.0
66	ZNWAA	777.0
77	ZYME	777.0
76	ZUO	777.0
6	YGYI	777.0
7	YI	777.0
8	YIN	777.0
73	ZTR	777.0
65	ZNH	777.0
56	ZIOP	777.0
17	YOGA	777.0
22	YRIV	777.0
23	YTEN	777.0
26	YUMA	777.0
67	ZOM	777.0
70	ZSAN	777.0
62	ZMLP	888.0
68	ZROZ	888.0
59	ZJPN	888.0
71	ZSL	888.0
0	YCL	888.0
55	ZIONW	888.0
1	YCOM	888.0
2	YCS	888.0
9	YINN	888.0
10	YLCO	888.0
11	YLD	888.0
12	YLDE	888.0
14	YMLI	888.0
15	YMLP	888.0
57	ZIV	888.0
29	YXI	888.0
35	ZB$A	888.0
37	ZB$H	888.0
40	ZBK	888.0
42	ZCAN	888.0
43	ZDEU	888.0
51	ZGBR	888.0
53	ZHOK	888.0
31	YYY	888.0
39	ZBIO	888.0
16	YNDX	999.0
36	ZB$G	999.0
