	Code	PEG
150	MDLY	-147.76
169	MELI	-9.7
36	LTS	-7.62
24	LSXMA	-6.76
26	LSXMK	-5.47
90	MAT	-3.32
112	MC	-3.11
1	LPSN	-2.39
172	MEOH	-2.35
91	MATW	-1.12
116	MCC	-0.94
142	MDCO	-0.7
176	MESO	-0.5
69	M	-0.33
62	LXU	-0.1
153	MDR	-0.01
130	MCRB	0.02
61	LXRX	0.08
159	MDWD	0.15
152	MDP	0.19
4	LPTX	0.3
175	MESA	0.39
166	MEET	0.43
31	LTM	0.46
137	MCY	0.5
121	MCFT	0.6
110	MBUU	0.7
167	MEI	0.79
119	MCEP	0.86
0	LPLA	0.87
164	MED	0.96
66	LYTS	0.97
35	LTRX	0.98
140	MDC	1.1
57	LXFR	1.13
45	LUV	1.16
101	MBI	1.18
94	MAXR	1.25
199	MFNC	1.31
126	MCK	1.34
187	MFC	1.37
177	MET	1.38
92	MATX	1.39
12	LRCX	1.45
134	MCS	1.47
115	MCBC	1.53
16	LRN	1.54
111	MBWM	1.59
68	LZB	1.75
155	MDRX	1.78
10	LQDT	1.83
88	MAS	1.83
131	MCRI	1.96
138	MD	2.16
158	MDU	2.22
19	LSCC	2.23
70	MA	2.34
43	LULU	2.35
78	MAIN	2.48
165	MEDP	2.48
128	MCO	2.55
157	MDT	2.69
82	MANT	3.04
63	LYB	3.15
54	LW	3.26
81	MANH	3.28
59	LXP	3.35
151	MDLZ	3.89
20	LSI	4.19
89	MASI	4.2
117	MCD	4.23
182	MFA	4.3
84	MAR	4.76
174	MERC	5.02
28	LTC	5.09
123	MCHP	6.43
67	LYV	6.89
2	LPT	7.09
29	LTHM	7.11
52	LVS	7.83
71	MAA	7.85
194	MFIN	8.01
124	MCHX	8.38
80	MAN	8.83
5	LPX	14.58
23	LSTR	19.48
56	LX	22.54
168	MEIP	40.7
83	MANU	74.52
73	MAC	274.38
192	MFG	777.0
197	MFM	777.0
196	MFL	777.0
42	LUB	777.0
7	LQDA	777.0
120	MCF	777.0
18	LSBK	777.0
147	MDJH	777.0
145	MDGSW	777.0
144	MDGS	777.0
132	MCRN	777.0
143	MDGL	777.0
125	MCI	777.0
193	MFGP	777.0
127	MCN	777.0
141	MDCA	777.0
129	MCR	777.0
139	MDB	777.0
44	LUNA	777.0
114	MCB	777.0
135	MCV	777.0
195	MFINL	777.0
113	MCA	777.0
105	MBOT	777.0
86	MARK	777.0
34	LTRPB	777.0
184	MFAC	777.0
33	LTRPA	777.0
64	LYG	777.0
65	LYL	777.0
180	METC	777.0
74	MACK	777.0
75	MAG	777.0
77	MAGS	777.0
85	MARA	777.0
87	MARPS	777.0
27	LTBR	777.0
189	MFD	777.0
93	MAV	777.0
97	MBCN	777.0
95	MAYS	777.0
154	MDRR	777.0
170	MELR	777.0
171	MEN	777.0
3	LPTH	777.0
106	MBRX	777.0
102	MBII	777.0
55	LWAY	777.0
25	LSXMB	777.0
103	MBIN	777.0
104	MBIO	777.0
156	MDSO	888.0
173	MER$K	888.0
181	MEXX	888.0
160	MDY	888.0
161	MDYG	888.0
8	LQDH	888.0
162	MDYV	888.0
179	MET$E	888.0
178	MET$A	888.0
163	MEAR	888.0
6	LQD	888.0
9	LQDI	888.0
190	MFDX	888.0
188	MFCB	888.0
191	MFEM	888.0
39	LTSK	888.0
13	LRET	888.0
11	LRAD	888.0
76	MAGA	888.0
72	MAA$I	888.0
30	LTL	888.0
32	LTPZ	888.0
60	LXP$C	888.0
58	LXFT	888.0
96	MBB	888.0
53	LVUS	888.0
50	LVIN	888.0
49	LVHI	888.0
48	LVHE	888.0
47	LVHD	888.0
46	LVHB	888.0
41	LTXB	888.0
40	LTSL	888.0
51	LVL	888.0
98	MBFI	888.0
79	MAMS	888.0
100	MBG	888.0
149	MDLX	888.0
148	MDLQ	888.0
146	MDIV	888.0
14	LRGE	888.0
15	LRGF	888.0
136	MCX	888.0
133	MCRO	888.0
17	LSAF	888.0
198	MFMS	888.0
122	MCHI	888.0
118	MCEF	888.0
21	LSLT	888.0
22	LSST	888.0
109	MBTF	888.0
107	MBSD	888.0
38	LTSF	888.0
99	MBFIO	888.0
186	MFAC.W	999.0
185	MFAC.U	999.0
183	MFA$B	999.0
37	LTS$A	999.0
108	MBT	999.0
