	Code	PEG
16	GOOD	-354.42
11	GOGL	-75.55
93	GSBD	-10.18
113	GSV	-8.42
30	GPI	-3.16
171	HAL	-2.97
169	HAIN	-2.57
118	GTES	-2.29
74	GRUB	-1.97
143	GVA	-1.94
101	GSIT	-1.93
173	HALO	-1.89
164	HA	-1.05
43	GPS	-0.74
120	GTIM	-0.67
12	GOGO	-0.29
40	GPRE	-0.26
127	GTT	-0.24
24	GOSS	-0.16
199	HCC	-0.13
147	GVP	-0.09
108	GSM	-0.08
38	GPOR	-0.04
13	GOL	0.12
191	HBM	0.14
128	GTX	0.27
105	GSL	0.44
39	GPP	0.53
36	GPMT	0.58
122	GTLS	0.6
126	GTS	0.72
6	GNW	0.84
182	HAYN	0.9
33	GPK	1.12
68	GRPN	1.13
3	GNTX	1.2
104	GSKY	1.21
42	GPRO	1.22
195	HCA	1.42
44	GPX	1.5
37	GPN	1.54
14	GOLD	1.56
189	HBIO	1.6
46	GRA	1.73
90	GSAT	1.8
168	HAFC	1.8
53	GRC	1.81
57	GRFS	1.86
92	GSBC	2.05
154	GWW	2.08
123	GTN	2.11
183	HBAN	2.19
99	GSHD	2.21
20	GOOG	2.28
177	HAS	2.46
110	GSS	2.62
22	GOOS	2.74
79	GS	2.75
197	HCAP	2.78
21	GOOGL	2.92
167	HAE	3.02
172	HALL	3.06
148	GWB	3.09
165	HABT	3.22
151	GWR	3.3
62	GRMN	3.5
188	HBI	3.7
15	GOLF	4.06
29	GPC	4.07
103	GSK	4.13
116	GT	4.62
178	HASI	5.73
52	GRBK	5.87
153	GWRS	6.22
152	GWRE	6.61
150	GWPH	8.96
163	H	14.76
10	GOF	777.0
34	GPL	777.0
17	GOODM	777.0
35	GPM	777.0
170	HAIR	777.0
23	GORO	777.0
162	GYRO	777.0
117	GTE	777.0
28	GPAQW	777.0
27	GPAQU	777.0
26	GPAQ	777.0
159	GYB	777.0
130	GTY	777.0
131	GTYH	777.0
132	GTYHW	777.0
136	GURE	777.0
139	GUT	777.0
149	GWGH	777.0
142	GV	777.0
112	GSUM	777.0
119	GTHX	777.0
198	HCAPZ	777.0
72	GRTS	777.0
69	GRSH	777.0
70	GRSHU	777.0
65	GRNQ	777.0
71	GRSHW	777.0
98	GSH	777.0
187	HBCP	777.0
75	GRVY	777.0
76	GRX	777.0
186	HBB	777.0
185	HBANO	777.0
192	HBMD	777.0
4	GNTY	777.0
5	GNUS	777.0
184	HBANN	777.0
61	GRIN	777.0
60	GRIF	777.0
194	HBP	777.0
87	GSAH	777.0
1	GNT	777.0
176	HARP	777.0
47	GRAF	777.0
91	GSB	777.0
50	GRAM	777.0
41	GPRK	777.0
56	GRF	777.0
196	HCACU	777.0
193	HBNC	777.0
66	GROW	777.0
18	GOODO	888.0
155	GWX	888.0
9	GOEX	888.0
156	GXC	888.0
157	GXF	888.0
158	GXG	888.0
160	GYC	888.0
161	GYLD	888.0
7	GOAT	888.0
181	HAWX	888.0
180	HAUZ	888.0
179	HAUD	888.0
166	HACK	888.0
175	HAP	888.0
174	HAO	888.0
8	GOAU	888.0
190	HBK	888.0
19	GOODP	888.0
51	GRBIC	888.0
145	GVI	888.0
146	GVIP	888.0
94	GSC	888.0
45	GQRE	888.0
86	GS$N	888.0
85	GS$K	888.0
84	GS$J	888.0
83	GS$D	888.0
82	GS$C	888.0
81	GS$B	888.0
96	GSEW	888.0
80	GS$A	888.0
73	GRU	888.0
49	GRAF.W	888.0
67	GRP.U	888.0
64	GRNB	888.0
63	GRMY	888.0
59	GRID	888.0
58	GRI	888.0
55	GRES	888.0
54	GREK	888.0
48	GRAF.U	888.0
97	GSG	888.0
95	GSEU	888.0
102	GSJY	888.0
144	GVAL	888.0
141	GUT$C	888.0
140	GUT$A	888.0
138	GUSH	888.0
137	GURU	888.0
135	GUNR	888.0
134	GULF	888.0
133	GUDB	888.0
129	GTXI	888.0
125	GTO	888.0
100	GSIE	888.0
124	GTN.A	888.0
0	GNRX	888.0
121	GTIP	888.0
115	GSY	888.0
114	GSVC	888.0
111	GSSC	888.0
109	GSP	888.0
31	GPIC	888.0
107	GSLC	888.0
32	GPJA	888.0
25	GOVT	888.0
77	GRX$A	999.0
2	GNT$A	999.0
88	GSAH.U	999.0
89	GSAH.W	999.0
106	GSL$B	999.0
78	GRX$B	999.0
