	Code	PEG
0	AEZS	777.0
1651	SMHI	777.0
1652	SMIT	777.0
1653	SMMT	777.0
1654	SMRT	777.0
1655	SMTA	777.0
1656	SMTS	777.0
1657	SMM	777.0
1658	SHI	777.0
1659	SNHNI	777.0
1660	SNDX	777.0
1661	SOR	777.0
1662	SONO	777.0
1663	SONA	777.0
1664	SOLY	777.0
1665	SOLOW	777.0
1650	SMFG	777.0
1666	SOLO	777.0
1649	SCD	777.0
1647	SAMAU	777.0
1632	SBLKZ	777.0
1633	SBT	777.0
1634	SBI	777.0
1635	SBGL	777.0
1636	SBFGP	777.0
1637	SBFG	777.0
1638	SBBP	777.0
1639	SBPH	777.0
1640	SAR	777.0
1641	SBR	777.0
1642	SCKT	777.0
1643	SAN	777.0
1644	SALT	777.0
1645	SAMAW	777.0
1646	SAMA	777.0
1648	SAND	777.0
1667	SOHOO	777.0
1668	SOHOB	777.0
1669	SOHO	777.0
1690	SLGG	777.0
1691	SIFY	777.0
1692	SIEB	777.0
1693	SLDB	777.0
1694	SIGA	777.0
1695	SKYS	777.0
1696	SKM	777.0
1697	SJT	777.0
1698	SJIU	777.0
1699	SILV	777.0
1700	SIM	777.0
1701	SINO	777.0
1702	SLCT	777.0
1703	SIC	777.0
1704	SIF	777.0
1689	SLGL	777.0
1688	SLMBP	777.0
1687	SLNO	777.0
1686	SLNOW	777.0
1670	SNR	777.0
1671	SNOAW	777.0
1672	SNOA	777.0
1673	SNNA	777.0
1674	SNN	777.0
1675	SNMP	777.0
1676	SNHNL	777.0
1631	SBNA	777.0
1677	SMBK	777.0
1679	SNFCA	777.0
1680	SNDE	777.0
1681	SMBC	777.0
1682	SPAQ	777.0
1683	SMAR	777.0
1684	SINT	777.0
1685	SLS	777.0
1678	SNGXW	777.0
1630	SBS	777.0
1629	SHG	777.0
1628	SCON	777.0
1574	RMI	777.0
1575	RMT	777.0
1576	RNDB	777.0
1577	RMED	777.0
1578	RMCF	777.0
1579	RNP	777.0
1580	ROAN	777.0
1581	RIVE	777.0
1582	RIV	777.0
1583	RIO	777.0
1584	RNWK	777.0
1585	RILYG	777.0
1586	ROSE	777.0
1587	RILYL	777.0
1588	ROSEU	777.0
1573	ROYT	777.0
1572	SAL	777.0
1571	RILY	777.0
1570	RWLK	777.0
1554	RBCN	777.0
1555	RVT	777.0
1556	RVP	777.0
1557	RQI	777.0
1558	SAEX	777.0
1559	RVLT	777.0
1560	RTTR	777.0
1589	RILYH	777.0
