	Code	PEG
36	LTS	-7.62
24	LSXMA	-6.76
26	LSXMK	-5.47
1	LPSN	-2.39
4	LPTX	0.3
175	MESA	0.39
31	LTM	0.46
137	MCY	0.5
0	LPLA	0.87
35	LTRX	0.98
12	LRCX	1.45
134	MCS	1.47
16	LRN	1.54
10	LQDT	1.83
19	LSCC	2.23
43	LULU	2.35
20	LSI	4.19
174	MERC	5.02
28	LTC	5.09
2	LPT	7.09
29	LTHM	7.11
5	LPX	14.58
23	LSTR	19.48
7	LQDA	777.0
34	LTRPB	777.0
33	LTRPA	777.0
27	LTBR	777.0
18	LSBK	777.0
25	LSXMB	777.0
42	LUB	777.0
135	MCV	777.0
3	LPTH	777.0
39	LTSK	888.0
38	LTSF	888.0
136	MCX	888.0
173	MER$K	888.0
41	LTXB	888.0
40	LTSL	888.0
32	LTPZ	888.0
30	LTL	888.0
8	LQDH	888.0
22	LSST	888.0
21	LSLT	888.0
17	LSAF	888.0
6	LQD	888.0
11	LRAD	888.0
13	LRET	888.0
14	LRGE	888.0
15	LRGF	888.0
9	LQDI	888.0
145	MDGSW	999.0
146	MDIV	999.0
149	MDLX	999.0
148	MDLQ	999.0
150	MDLY	999.0
151	MDLZ	999.0
152	MDP	999.0
153	MDR	999.0
154	MDRR	999.0
155	MDRX	999.0
156	MDSO	999.0
147	MDJH	999.0
144	MDGS	999.0
139	MDB	999.0
142	MDCO	999.0
157	MDT	999.0
124	MCHX	999.0
125	MCI	999.0
126	MCK	999.0
127	MCN	999.0
128	MCO	999.0
129	MCR	999.0
130	MCRB	999.0
131	MCRI	999.0
132	MCRN	999.0
133	MCRO	999.0
138	MD	999.0
123	MCHP	999.0
140	MDC	999.0
141	MDCA	999.0
143	MDGL	999.0
158	MDU	999.0
181	MEXX	999.0
160	MDY	999.0
183	MFA$B	999.0
184	MFAC	999.0
185	MFAC.U	999.0
186	MFAC.W	999.0
187	MFC	999.0
188	MFCB	999.0
189	MFD	999.0
190	MFDX	999.0
191	MFEM	999.0
192	MFG	999.0
193	MFGP	999.0
194	MFIN	999.0
195	MFINL	999.0
196	MFL	999.0
197	MFM	999.0
182	MFA	999.0
159	MDWD	999.0
122	MCHI	999.0
179	MET$E	999.0
161	MDYG	999.0
162	MDYV	999.0
163	MEAR	999.0
164	MED	999.0
165	MEDP	999.0
166	MEET	999.0
167	MEI	999.0
168	MEIP	999.0
169	MELI	999.0
170	MELR	999.0
171	MEN	999.0
172	MEOH	999.0
176	MESO	999.0
177	MET	999.0
178	MET$A	999.0
180	METC	999.0
121	MCFT	999.0
99	MBFIO	999.0
119	MCEP	999.0
63	LYB	999.0
64	LYG	999.0
65	LYL	999.0
66	LYTS	999.0
67	LYV	999.0
68	LZB	999.0
69	M	999.0
62	LXU	999.0
70	MA	999.0
72	MAA$I	999.0
73	MAC	999.0
74	MACK	999.0
75	MAG	999.0
76	MAGA	999.0
77	MAGS	999.0
78	MAIN	999.0
71	MAA	999.0
79	MAMS	999.0
61	LXRX	999.0
59	LXP	999.0
37	LTS$A	999.0
44	LUNA	999.0
45	LUV	999.0
46	LVHB	999.0
47	LVHD	999.0
48	LVHE	999.0
49	LVHI	999.0
60	LXP$C	999.0
50	LVIN	999.0
52	LVS	999.0
53	LVUS	999.0
54	LW	999.0
55	LWAY	999.0
56	LX	999.0
57	LXFR	999.0
58	LXFT	999.0
51	LVL	999.0
120	MCF	999.0
80	MAN	999.0
82	MANT	999.0
103	MBIN	999.0
104	MBIO	999.0
105	MBOT	999.0
106	MBRX	999.0
107	MBSD	999.0
108	MBT	999.0
109	MBTF	999.0
102	MBII	999.0
110	MBUU	999.0
112	MC	999.0
113	MCA	999.0
114	MCB	999.0
115	MCBC	999.0
116	MCC	999.0
117	MCD	999.0
118	MCEF	999.0
111	MBWM	999.0
81	MANH	999.0
101	MBI	999.0
198	MFMS	999.0
83	MANU	999.0
84	MAR	999.0
85	MARA	999.0
86	MARK	999.0
87	MARPS	999.0
88	MAS	999.0
89	MASI	999.0
100	MBG	999.0
90	MAT	999.0
92	MATX	999.0
93	MAV	999.0
94	MAXR	999.0
95	MAYS	999.0
96	MBB	999.0
97	MBCN	999.0
98	MBFI	999.0
91	MATW	999.0
199	MFNC	999.0
