Symbol,Company Name
PQLC,PGIM QMA Strategic Alpha Large
PQSG,PGIM QMA Strategic Alpha Small
PQSV,PGIM ETF Trust ETF PGIM QMA Strategic Alpha Small
PRA,ProAssurance Corporation Common Stock
PRAA,"PRA Group, Inc. "
PRAH,"PRA Health Sciences, Inc. "
PRAN,Prana Biotechnology Ltd 
PRB,VanEck Vectors Pre
PRCP,"Perceptron, Inc. "
PRE$F,PartnerRe Ltd. Redeemable Preferred Shares Series F (Bermuda)
PRE$G,"PartnerRe Ltd. 6.50% Series G Cumulative Redeemable Preferred Shares, $1.00 par value"
PRE$H,"PartnerRe Ltd. 7.25% Series H Cumulative Redeemable Preferred Shares, $1.00 par value"
PRE$I,PartnerRe Ltd. 5.875% Series I Non
PREF,Principal Spectrum Preferred Securities Active ETF
PRF,Invesco FTSE RAFI US 1000 ETF
PRFT,"Perficient, Inc. "
PRFZ,Invesco FTSE RAFI US 1500 Small
PRGO,Perrigo Company plc Ordinary Shares
PRGS,Progress Software Corporation 
PRGX,"PRGX Global, Inc. "
PRH,"Prudential Financial, Inc. 5.70% Junior Subordinated Notes due 2053"
PRI,"Primerica, Inc. Common Stock"
PRID,InsightShares LGBT Employment Equality ETF
PRIF$A,"Priority Income Fund, Inc. 6.375% Series A Term Preferred Stock due 2025"
PRIF$B,"Priority Income Fund, Inc. 6.25% Series B Term Preferred Stock due 2023,  par value $0.01 per share"
PRIF$C,"Priority Income Fund, Inc. 6.625% Series C Term Preferred Stock due 2024, par value $0.01 per share"
PRIM,Primoris Services Corporation 
PRK,Park National Corporation Common Stock
PRLB,"Proto Labs, Inc. Common stock"
PRME,First Trust Heitman Global Prime Real Estate ETF
PRMW,Primo Water Corporation 
PRN,Invesco DWA Industrials Momentum ETF
PRNB,Principia Biopharma Inc. 
PRNT,3D Printing (The) ETF
PRO,"PROS Holdings, Inc. Common Stock"
PROV,"Provident Financial Holdings, Inc. "
PRPH,"ProPhase Labs, Inc. "
PRPL,"Purple Innovation, Inc. "
PRPO,"Precipio, Inc. "
PRQR,ProQR Therapeutics N.V. 
PRS,"Prudential Financial, Inc. 5.625% Junior Subordinated Notes due 2058"
PRSC,The Providence Service Corporation 
PRSP,Perspecta Inc. Common Stock 
PRT,PermRock Royalty Trust Trust Units
PRTA,Prothena Corporation plc 
PRTH,"Priority Technology Holdings, Inc. "
PRTK,"Paratek Pharmaceuticals, Inc.  "
PRTO,"Proteon Therapeutics, Inc. "
PRTS,"U.S. Auto Parts Network, Inc. "
PRTY,Party City Holdco Inc. Common Stock
PRU,"Prudential Financial, Inc. Common Stock"
PRVB,"Provention Bio, Inc. "
PS,"Pluralsight, Inc. "
PSA,Public Storage Common Stock
PSA$A,"Public Storage Depositary Shares each representing 1/1,000 of a 5.875% Cumulative Preferred SBI, Series A"
PSA$B,"Public Storage Depositary Shares, each representing 1/1,000 of a 5.40% Cumulative Preferred Share of Beneficial Interest"
PSA$C,"Public Storage Depositary Shares Each Representing 1/1000 of a 5.125% Cumulative Preferred Share of Beneficial Interest, Series C"
PSA$D,"Public Storage Depositary Shares Each Representing 1/1000 of a 4.95% Cumulative Preferred Share of Beneficial Interest, Series D"
PSA$E,"Public Storage Depositary Shares Each Representing 1/1000 of a 4.90% Cumulative Preferred Share of Beneficial Interest, Series E"
PSA$F,"Public Storage Depositary Shares Each Representing 1/1,000 of a 5.15% Cumulative Preferred Share of Beneficial Interest, Series F, par value $0.01 per share"
PSA$G,"Public Storage Depositary Shares, Each Representing 1/1,000 of a 5.05% Cumulative Preferred Share of Beneficial Interest, Series G"
PSA$H,"Public Storage Depositary Shares Each Representing 1/1,000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest, Series H"
PSA$U,Public Storage Depositary Shares Representing 1/1000 Preferred Benerficial Interest Series U
PSA$V,Public Storage Dep Shs Repstg 1/1000th Pfd Sh Ben Int Ser V
PSA$W,Public Storage Depositary Shares Representing 1/1000 Preferred Shares of Benficial Interest Series W
PSA$X,Public Storage Depositary Shares Representing 1/1000th Cumulative Preferred Shares Beneficial Interest Series X
PSA$Y,Public Storage Dep Shs Repstg 1/1000th Pfd Sh Ben Int Ser Y
PSA$Z,Public Storage Dep Shs Representing 1/1000th Pfd Sh Ben Int Ser Z
PSB,"PS Business Parks, Inc. Common Stock"
PSB$U,"PS Business Parks, Inc. Dep Shs Repstg 1/1000 Pfd Ser U"
PSB$V,"PS Business Parks, Inc. Depositary Shares Represting 1/1000th Shares Cumulative Preferred Stock Series V"
PSB$W,"PS Business Parks, Inc. Depositary Shares Each Representing 1/1000 of a Share of 5.20% Cumulative Preferred Stock, Series W"
PSB$X,"PS Business Parks, Inc. Depositary Shares Each Representing 1/1,000 of a Share of 5.25% Cumulative Preferred Stock, Series X"
PSB$Y,"PS Business Parks, Inc. 5.20% Cumulative Preferred Stock, Series Y"
PSC,Principal U.S. Small
PSCC,Invesco S&P SmallCap Consumer Staples ETF
PSCD,Invesco S&P SmallCap Consumer Discretionary ETF
PSCE,Invesco S&P SmallCap Energy ETF
PSCF,Invesco S&P SmallCap Financials ETF
