	Code	PEG
139	ASND	-1.13
40	APTS	-0.69
37	APRN	0.05
185	ATUS	0.24
26	APLS	0.37
11	AOSL	0.75
3	AOBC	0.76
0	ANTM	0.85
31	APOG	0.99
36	APPS	1.54
28	APO	1.81
8	AON	1.91
16	APD	2.09
41	APTV	2.28
10	AOS	2.64
13	APA	3.82
34	APPF	4.88
22	APH	6.22
19	APEI	16.36
14	APAM	41.2
39	APTO	777.0
38	APT	777.0
140	ASPN	777.0
138	ASNA	777.0
33	APOPW	777.0
32	APOP	777.0
4	AOD	777.0
35	APPN	777.0
1	ANY	777.0
25	APLE	777.0
23	APHA	777.0
20	APEN	777.0
18	APDNW	777.0
17	APDN	777.0
27	APM	777.0
12	AP	777.0
9	AOR	888.0
183	ATTU	888.0
184	ATU	888.0
2	AOA	888.0
7	AOM	888.0
5	AOIL	888.0
29	APO$A	888.0
15	APC	888.0
30	APO$B	888.0
24	APHB	888.0
21	APF	888.0
6	AOK	888.0
154	ATAI	999.0
141	ASPS	999.0
142	ASPU	999.0
143	ASR	999.0
144	ASRT	999.0
145	ASRV	999.0
147	ASTC	999.0
148	ASTE	999.0
149	ASUR	999.0
150	ASV	999.0
151	ASX	999.0
155	ATAX	999.0
153	AT	999.0
146	ASRVP	999.0
152	ASYS	999.0
124	ASEA	999.0
136	ASMB	999.0
156	ATEC	999.0
122	ASC	999.0
123	ASCMA	999.0
125	ASET	999.0
126	ASFI	999.0
127	ASG	999.0
137	ASML	999.0
128	ASGN	999.0
130	ASHR	999.0
131	ASHS	999.0
132	ASHX	999.0
133	ASIX	999.0
134	ASLN	999.0
135	ASM	999.0
129	ASH	999.0
157	ATEN	999.0
180	ATRS	999.0
159	ATH	999.0
121	ASB$E	999.0
181	ATSG	999.0
182	ATTO	999.0
186	ATV	999.0
187	ATVI	999.0
188	ATXI	999.0
189	AU	999.0
190	AUBN	999.0
191	AUDC	999.0
192	AUG	999.0
193	AUGR	999.0
194	AUMN	999.0
195	AUO	999.0
196	AUPH	999.0
197	AUSF	999.0
179	ATRO	999.0
178	ATRI	999.0
177	ATRC	999.0
176	ATRA	999.0
160	ATHM	999.0
161	ATHX	999.0
162	ATI	999.0
163	ATIS	999.0
164	ATISW	999.0
165	ATKR	999.0
166	ATLC	999.0
158	ATGE	999.0
167	ATLO	999.0
169	ATNI	999.0
170	ATNM	999.0
171	ATNX	999.0
172	ATO	999.0
173	ATOM	999.0
174	ATOS	999.0
175	ATR	999.0
168	ATMP	999.0
120	ASB$D	999.0
99	AROC	999.0
118	ASB	999.0
62	ARCC	999.0
63	ARCE	999.0
64	ARCH	999.0
65	ARCI	999.0
66	ARCM	999.0
67	ARCO	999.0
68	ARCT	999.0
61	ARCB	999.0
69	ARCW	999.0
71	ARDC	999.0
72	ARDS	999.0
73	ARDX	999.0
74	ARE	999.0
75	ARE$D	999.0
76	AREC	999.0
77	ARES	999.0
70	ARD	999.0
78	ARES$A	999.0
60	ARC	999.0
58	ARAV	999.0
42	APTX	999.0
43	APU	999.0
44	APVO	999.0
45	APWC	999.0
46	APY	999.0
47	APYX	999.0
48	AQ	999.0
59	ARAY	999.0
49	AQB	999.0
51	AQN	999.0
52	AQNA	999.0
53	AQST	999.0
54	AQUA	999.0
55	AQXP	999.0
56	AR	999.0
57	ARA	999.0
50	AQMS	999.0
119	ASB$C	999.0
79	AREX	999.0
81	ARGO	999.0
102	ARQL	999.0
103	ARR	999.0
104	ARR$A	999.0
105	ARR$B	999.0
106	ARRS	999.0
107	ARRY	999.0
108	ARTNA	999.0
101	ARPO	999.0
109	ARTW	999.0
111	ARVN	999.0
112	ARW	999.0
113	ARWR	999.0
114	ARYA	999.0
115	ARYAU	999.0
116	ARYAW	999.0
117	ASA	999.0
110	ARTX	999.0
80	ARGD	999.0
100	AROW	999.0
98	ARNC$	999.0
82	ARGT	999.0
83	ARGX	999.0
84	ARI	999.0
85	ARI$C	999.0
86	ARKF	999.0
87	ARKG	999.0
88	ARKK	999.0
198	AUTL	999.0
89	ARKQ	999.0
91	ARKW	999.0
92	ARL	999.0
93	ARLO	999.0
94	ARLP	999.0
95	ARMK	999.0
96	ARNA	999.0
97	ARNC	999.0
90	ARKR	999.0
199	AUTO	999.0
