	Code	PEG
102	HLF	-34.84
23	HDS	-17.82
84	HII	-10.08
12	HCSG	-8.43
167	HROW	-4.87
181	HSON	-3.1
57	HFC	-1.82
88	HIMX	-0.93
113	HMHC	-0.85
5	HCFT	-0.82
147	HOV	-0.77
187	HT	-0.69
156	HPR	-0.29
170	HRTX	-0.18
24	HDSN	-0.07
74	HHS	0.07
110	HLX	0.28
85	HIIQ	0.44
135	HOLI	0.48
184	HST	0.51
138	HOME	0.67
7	HCI	0.68
100	HL	0.79
174	HSC	0.84
42	HESM	0.91
105	HLIT	0.92
76	HIBB	0.95
165	HRI	0.95
163	HRB	0.97
150	HPE	1.04
28	HEAR	1.04
132	HOFT	1.04
75	HI	1.06
80	HIG	1.07
34	HEES	1.11
68	HGV	1.16
115	HMLP	1.17
8	HCKT	1.2
17	HDB	1.29
149	HP	1.3
179	HSII	1.37
144	HOPE	1.41
108	HLT	1.44
121	HMSY	1.47
117	HMN	1.61
133	HOG	1.63
127	HNI	1.65
194	HTBK	1.76
171	HRZN	1.85
164	HRC	1.86
104	HLI	1.87
198	HTGC	2.02
193	HTBI	2.04
107	HLNE	2.1
4	HCCI	2.19
61	HFWA	2.22
137	HOMB	2.3
38	HELE	2.32
161	HQY	2.54
15	HD	2.6
136	HOLX	2.72
155	HPQ	3.01
126	HNGR	3.1
186	HSY	3.12
120	HMST	3.12
141	HON	3.48
69	HHC	4.26
39	HEP	4.65
41	HES	4.74
36	HEI	4.8
185	HSTM	5.14
92	HIW	5.85
26	HE	7.09
178	HSIC	7.75
166	HRL	7.87
154	HPP	10.27
114	HMI	16.78
162	HR	18.16
180	HSKA	194.02
111	HMC	777.0
112	HMG	777.0
118	HMNF	777.0
0	HCCH	777.0
124	HMY	777.0
196	HTD	777.0
195	HTBX	777.0
191	HTA	777.0
176	HSDT	777.0
172	HSBC	777.0
169	HRTG	777.0
160	HQL	777.0
159	HQH	777.0
123	HMTV	777.0
157	HPS	777.0
148	HOVNP	777.0
146	HOTH	777.0
145	HOS	777.0
142	HONE	777.0
131	HNW	777.0
130	HNRG	777.0
129	HNP	777.0
128	HNNA	777.0
152	HPI	777.0
151	HPF	777.0
199	HTGM	777.0
67	HGSH	777.0
79	HIFS	777.0
77	HIE	777.0
73	HHHHW	777.0
72	HHHHU	777.0
71	HHHHR	777.0
70	HHHH	777.0
37	HEI.A	777.0
66	HGLB	777.0
65	HGH	777.0
60	HFRO	777.0
58	HFFG	777.0
56	HFBL	777.0
52	HEXO	777.0
103	HLG	777.0
30	HEBT	777.0
11	HCP	777.0
10	HCM	777.0
40	HEQ	777.0
83	HIHO	777.0
95	HJLIW	777.0
97	HJV	777.0
1	HCCHR	777.0
94	HJLI	777.0
3	HCCHW	777.0
6	HCHC	777.0
93	HIX	777.0
89	HIO	777.0
86	HIL	777.0
2	HCCHU	777.0
197	HTFA	888.0
29	HEB	888.0
31	HECO	888.0
32	HEDJ	888.0
27	HE$U	888.0
33	HEEM	888.0
25	HDV	888.0
173	HSBC$A	888.0
35	HEFA	888.0
22	HDMV	888.0
175	HSCZ	888.0
168	HRS	888.0
177	HSGX	888.0
188	HT$C	888.0
20	HDGE	888.0
19	HDG	888.0
18	HDEF	888.0
16	HDAW	888.0
182	HSPX	888.0
183	HSRT	888.0
192	HTAB	888.0
9	HCLP	888.0
190	HT$E	888.0
189	HT$D	888.0
14	HCXZ	888.0
13	HCXY	888.0
21	HDLV	888.0
101	HL$B	888.0
50	HEWW	888.0
44	HEWG	888.0
106	HLM$	888.0
98	HK	888.0
109	HLTH	888.0
96	HJPX	888.0
91	HIVE	888.0
90	HIPS	888.0
87	HILO	888.0
119	HMOP	888.0
122	HMTA	888.0
81	HIG$G	888.0
125	HNDL	888.0
78	HIFR	888.0
134	HOLD	888.0
64	HFXJ	888.0
43	HEWC	888.0
63	HFXI	888.0
140	HOMZ	888.0
45	HEWI	888.0
158	HPT	888.0
46	HEWJ	888.0
47	HEWL	888.0
48	HEWP	888.0
49	HEWU	888.0
139	HOML	888.0
153	HPJ	888.0
53	HEZU	888.0
54	HF	888.0
55	HFBC	888.0
59	HFGIC	888.0
143	HONR	888.0
62	HFXE	888.0
51	HEWY	888.0
116	HMLP$A	999.0
82	HIG.W	999.0
99	HK.W	999.0
