	Code	PEG
0	ABTX	777.0
408	CHI	777.0
409	CIVBP	777.0
410	CII	777.0
411	CIX	777.0
412	CMSD	777.0
413	CINR	777.0
414	CIK	777.0
415	CHSCM	777.0
416	CIFS	777.0
417	CIF	777.0
418	CHSCP	777.0
419	CIG	777.0
420	CHSCO	777.0
421	CHT	777.0
422	CHSCN	777.0
407	CCH	777.0
423	CHW	777.0
406	CBSHP	777.0
404	CBTX	777.0
389	TIGR	777.0
390	TIBRU	777.0
391	TIBRW	777.0
392	TIBR	777.0
393	CCF	777.0
394	CBLI	777.0
395	CCD	777.0
396	CCCL	777.0
397	CCC	777.0
398	CBM	777.0
399	CFFAW	777.0
400	CCB	777.0
401	CBMB	777.0
402	CBMG	777.0
403	CFFI	777.0
405	CBNK	777.0
424	CHY	777.0
425	CIA	777.0
426	IHG	777.0
447	KZR	777.0
448	LOAN	777.0
449	LOB	777.0
450	KSM	777.0
451	LOACR	777.0
452	KT	777.0
453	KTCC	777.0
454	KTF	777.0
455	KTH	777.0
456	KZIA	777.0
457	KTN	777.0
458	KTOVW	777.0
459	KTP	777.0
460	LOACU	777.0
461	LOACW	777.0
446	LKCO	777.0
445	LAIX	777.0
444	LACQW	777.0
443	LACQU	777.0
427	IIM	777.0
428	IHIT	777.0
429	IHD	777.0
430	IHTA	777.0
431	IID	777.0
432	IHT	777.0
433	IIN	777.0
388	THWWW	777.0
434	III	777.0
436	IHC	777.0
437	IGR	777.0
438	IGLD	777.0
439	IIPR	777.0
440	LACQ	777.0
441	LAC	777.0
442	LARK	777.0
435	IIF	777.0
387	THW	777.0
386	THCBU	777.0
385	THQ	777.0
331	COKE	777.0
332	JEQ	777.0
333	JEMD	777.0
334	ITRM	777.0
335	ITP	777.0
336	ITMR	777.0
337	ITIC	777.0
338	ITCI	777.0
339	ISG	777.0
340	ISNS	777.0
341	ISIG	777.0
342	ISTR	777.0
343	ITCB	777.0
344	ISSC	777.0
345	ISR	777.0
330	COWNL	777.0
329	COWNZ	777.0
328	CTY	777.0
327	CPG	777.0
311	NVMI	777.0
312	NWFL	777.0
313	NVCN	777.0
314	NVAX	777.0
315	NUW	777.0
316	NUV	777.0
317	NUM	777.0
346	SILV	777.0
318	NWLI	777.0
320	NUROW	777.0
321	NUO	777.0
322	NVFY	777.0
323	CPHC	777.0
324	CUBA	777.0
325	CTAA	777.0
326	CPAH	777.0
319	NVTR	777.0
462	KYN	777.0
347	SIM	777.0
349	SONO	777.0
370	CXDC	777.0
371	CVM	777.0
372	CVV	777.0
373	TKC	777.0
374	TKKSR	777.0
375	TIPT	777.0
376	TKKSU	777.0
377	TKAT	777.0
378	TK	777.0
379	TKKS	777.0
380	THST	777.0
381	THGA	777.0
382	THM	777.0
383	THFF	777.0
384	THOR	777.0
369	CUZ	777.0
368	CWEN	777.0
367	CVR	777.0
366	CWBR	777.0
350	SONA	777.0
351	SNFCA	777.0
352	SNGXW	777.0
353	SINO	777.0
354	SOR	777.0
355	SINT	777.0
356	SIFY	777.0
348	SHI	777.0
357	SIGA	777.0
359	SIEB	777.0
360	SIC	777.0
361	SHIPW	777.0
362	SHIP	777.0
363	DEO	777.0
364	CVLY	777.0
365	CWBC	777.0
358	SIF	777.0
310	NVEC	777.0
463	KTOV	777.0
465	OTLKW	777.0
563	APLE	777.0
564	APHA	777.0
565	APEN	777.0
566	APDNW	777.0
567	APDN	777.0
568	APM	777.0
569	AP	777.0
570	MNLO	777.0
