	Code	PEG
1	NWS	0.0
2	NWSA	0.0
47	RJF	0.0
30	PPL	0.0
32	PRU	0.91
36	PWR	0.95
35	PVH	1.05
37	PXD	1.11
44	REGN	1.16
42	RE	1.25
21	PHM	1.36
41	RCL	1.42
45	RF	1.49
7	ORCL	1.61
8	ORLY	1.72
48	RL	1.83
34	PSX	1.84
39	QCOM	1.86
17	PFG	1.89
26	PNC	1.92
0	NWL	1.92
19	PGR	1.93
23	PKI	1.96
40	QRVO	1.97
20	PH	2.09
29	PPG	2.2
46	RHI	2.28
5	OKE	2.29
6	OMC	2.63
38	PYPL	2.66
49	RMD	2.73
22	PKG	2.77
4	ODFL	3.13
18	PG	3.36
27	PNR	3.4
15	PEP	3.5
16	PFE	3.68
10	PAYX	3.92
28	PNW	3.92
24	PLD	4.41
43	REG	4.61
14	PEG	4.88
31	PRGO	5.0
9	OXY	5.46
33	PSA	5.61
11	PBCT	6.04
3	O	6.14
13	PEAK	7.81
12	PCAR	999.0
25	PM	999.0
