	Code	PEG
72	CHRW	2.01
24	XRAY	2.02
23	V	2.02
88	DG	2.02
159	JWN	2.03
62	DLTR	2.04
0	A	2.05
89	DD	2.07
210	PH	2.09
25	UNP	2.1
113	FISV	2.1
1	AOS	2.1
26	VRTX	2.1
184	MMM	2.1
160	LLY	2.1
27	UTX	2.12
2	ALLE	2.13
235	TMO	2.13
185	MAS	2.13
234	TAP	2.13
68	CAG	2.13
138	GLW	2.14
3	ADP	2.14
28	UAA	2.14
139	IBM	2.14
114	EQIX	2.16
90	DGX	2.18
29	USB	2.18
140	HSIC	2.18
54	GIS	2.2
211	PPG	2.2
73	BAX	2.22
69	PM	2.22
4	ABBV	2.22
63	ATVI	2.22
115	EA	2.22
236	TJX	2.23
5	AME	2.24
58	SHW	2.24
74	CERN	2.25
6	AAPL	2.25
51	YUM	2.25
186	MNST	2.25
161	LIN	2.26
7	AMGN	2.26
237	SBUX	2.27
8	AKAM	2.27
162	KEYS	2.28
212	RHI	2.28
213	OKE	2.29
238	SWK	2.31
141	HOLX	2.32
9	AMCR	2.32
116	FFIV	2.34
91	COTY	2.36
187	MXIM	2.37
239	TDG	2.37
30	WHR	2.38
75	AVY	2.38
240	SYY	2.38
189	MRO	2.39
241	TFX	2.39
142	HON	2.39
188	NDAQ	2.39
10	ABT	2.41
92	COO	2.42
55	HAS	2.44
31	VLO	2.44
242	T	2.45
163	JNJ	2.45
164	KR	2.46
33	WRB	2.47
32	XLNX	2.47
143	ILMN	2.48
190	MLM	2.5
34	VFC	2.5
59	ROST	2.52
145	HBI	2.53
191	MSFT	2.53
144	IPG	2.53
165	MA	2.54
192	NKE	2.55
76	BSX	2.55
243	SYK	2.56
11	ACN	2.57
117	ECL	2.59
245	TGT	2.59
244	ROP	2.59
60	TXN	2.6
246	STZ	2.6
13	ADBE	2.61
12	ALGN	2.61
93	DLR	2.62
247	TIF	2.62
166	LHX	2.63
214	OMC	2.63
215	PYPL	2.66
118	EMR	2.67
167	KEY	2.69
14	AJG	2.69
52	ZBH	2.69
168	LDOS	2.69
169	LMT	2.7
193	MSI	2.71
194	MTD	2.72
248	SPG	2.72
146	HBAN	2.73
216	RMD	2.73
94	CSCO	2.74
70	WAT	2.76
217	PKG	2.77
249	ROK	2.77
147	INTU	2.78
119	EL	2.78
15	AFL	2.8
77	BXP	2.81
120	EW	2.81
121	GE	2.83
95	DHR	2.86
195	MDLZ	2.87
196	MDT	2.88
122	FIS	2.88
148	ICE	2.92
170	LW	2.93
123	EIX	2.94
35	XOM	2.95
36	WRK	2.95
149	IEX	2.96
171	K	2.98
250	SLB	2.99
197	MCO	3.02
251	SCHW	3.02
172	ITW	3.03
124	EFX	3.04
96	CTAS	3.04
173	IRM	3.04
150	INFO	3.05
252	SPGI	3.07
16	APH	3.08
253	SNPS	3.09
97	CMG	3.13
218	ODFL	3.13
255	SBAC	3.13
254	TTWO	3.13
198	MCD	3.14
256	SRE	3.16
125	FE	3.16
98	CPB	3.16
61	GRMN	3.16
174	KIM	3.2
66	ETR	3.24
37	WM	3.24
53	ZTS	3.25
64	CHD	3.25
175	JKHY	3.28
99	CNP	3.29
199	NFLX	3.29
151	GPC	3.3
257	RSG	3.31
78	CF	3.32
65	ATO	3.34
17	AMZN	3.34
219	PG	3.36
258	SLG	3.36
152	HLT	3.39
38	VAR	3.4
126	EVRG	3.4
220	PNR	3.4
39	VRSK	3.43
18	ADSK	3.44
40	WYNN	3.46
100	DTE	3.47
79	CBOE	3.49
127	EXC	3.5
221	PEP	3.5
80	BKR	3.53
176	IT	3.53
128	ESS	3.62
81	AVB	3.63
200	NEE	3.65
222	PFE	3.68
153	HSY	3.69
101	CME	3.71
177	KMB	3.72
102	DUK	3.72
178	MAR	3.75
129	EQR	3.79
41	VZ	3.79
19	AEE	3.79
56	JNPR	3.82
201	MKC	3.82
130	FRC	3.85
223	PAYX	3.92
224	PNW	3.92
42	UDR	3.94
103	CMS	3.94
20	AEP	3.99
21	AIV	3.99
104	DOW	3.99
131	GILD	4.02
179	KO	4.04
132	FTV	4.04
106	DE	4.08
105	D	4.08
202	NI	4.12
203	MSCI	4.16
82	AWK	4.19
154	HRL	4.21
133	FRT	4.22
43	WEC	4.27
107	COST	4.27
22	AMD	4.33
134	ES	4.35
180	LNT	4.36
225	PLD	4.41
44	XEL	4.43
181	KMI	4.48
108	CTXS	4.5
135	EXR	4.5
155	HAL	4.56
259	SO	4.58
83	CDNS	4.6
226	REG	4.61
182	ISRG	4.62
156	HPQ	4.67
45	WMT	4.71
84	BLL	4.82
46	WELL	4.84
227	PEG	4.88
85	CLX	4.91
109	CVX	4.96
228	PRGO	5.0
136	FTNT	5.04
47	WMB	5.11
260	SJM	5.12
204	MGM	5.13
57	MAA	5.21
110	DRE	5.4
67	ARE	5.43
229	OXY	5.46
230	PSA	5.61
111	DIS	5.68
86	CL	5.71
205	MOS	6.01
231	PBCT	6.04
206	NVDA	6.05
48	VNO	6.09
232	O	6.14
49	VTR	6.29
112	CRM	7.51
233	PEAK	7.81
157	HP	8.24
207	NOV	8.36
183	LVS	8.66
137	ED	10.13
71	STX	10.2
158	IPGP	11.42
208	NLOK	12.89
50	WDC	20.71
209	NOW	22.24
87	BA	42.06
