	Code	PEG
373	NRG	0.2
46	UAL	0.34
94	ALK	0.48
190	DISCA	0.5
133	ADS	0.54
143	CMA	0.55
104	TWTR	0.58
47	UNM	0.59
191	DAL	0.6
192	DVA	0.62
105	GM	0.67
48	URI	0.69
95	LB	0.74
325	IVZ	0.81
0	ALXN	0.83
465	SYF	0.87
96	M	0.87
144	C	0.91
419	PRU	0.91
280	HFC	0.95
420	PWR	0.95
193	DHI	0.96
281	HRB	0.97
326	LNC	0.98
134	KSS	0.98
374	NLSN	0.99
1	ANTM	1.01
114	CNC	1.02
235	F	1.02
375	NUE	1.03
327	LKQ	1.04
421	PVH	1.05
194	COF	1.06
145	CI	1.06
146	BIIB	1.07
328	LYB	1.07
329	LEN	1.08
49	WFC	1.08
147	BMY	1.09
376	MYL	1.11
377	MET	1.11
422	PXD	1.11
282	INCY	1.12
466	TPR	1.12
97	HIG	1.13
2	AIG	1.14
283	GPS	1.14
236	FANG	1.16
423	REGN	1.16
3	ALB	1.17
237	FTI	1.18
467	TSN	1.19
195	CMCSA	1.2
115	FDX	1.2
50	WU	1.21
378	MS	1.22
196	DFS	1.23
238	FB	1.24
284	HPE	1.24
148	CCL	1.24
379	MPC	1.25
285	HCA	1.25
424	RE	1.25
468	TXT	1.26
286	HOG	1.28
125	WBA	1.33
149	BAC	1.34
197	CTL	1.34
380	MTB	1.35
4	ALL	1.35
425	PHM	1.36
150	BWA	1.36
330	KMX	1.37
151	BEN	1.37
198	CTSH	1.39
135	SEE	1.4
331	LUV	1.4
469	TMUS	1.4
381	NOC	1.4
332	J	1.41
426	RCL	1.42
382	NTAP	1.42
199	CSX	1.42
51	ULTA	1.42
287	GS	1.42
383	MCK	1.43
333	LRCX	1.43
470	SWKS	1.44
152	CB	1.45
52	WCG	1.45
153	AVGO	1.45
154	CBRE	1.46
5	ABC	1.47
334	JBHT	1.47
240	FITB	1.48
471	SIVB	1.48
288	HUM	1.48
155	AXP	1.48
239	EMN	1.48
335	KLAC	1.48
336	LEG	1.49
427	RF	1.49
241	EBAY	1.49
384	NCLH	1.51
242	ETFC	1.51
200	CPRI	1.51
337	LOW	1.51
338	KSU	1.52
156	AZO	1.53
157	CAT	1.54
158	BK	1.54
159	BKNG	1.55
53	UNH	1.55
472	TRV	1.55
201	CVS	1.55
6	AAL	1.57
7	ANET	1.59
202	DVN	1.59
54	XYL	1.6
473	SNA	1.6
160	CCI	1.61
428	ORCL	1.61
243	FMC	1.62
136	PCAR	1.62
55	VMC	1.62
385	NVR	1.63
161	CAH	1.63
8	AMT	1.64
9	AES	1.65
339	JCI	1.67
474	STT	1.67
244	FLT	1.67
245	DXC	1.67
126	ABMD	1.68
90	ZION	1.68
246	EOG	1.7
386	MHK	1.7
56	WAB	1.7
98	INTC	1.7
387	NTRS	1.71
162	CFG	1.71
475	TSCO	1.71
10	APTV	1.72
429	ORLY	1.72
203	DOV	1.72
289	GWW	1.73
11	AAP	1.73
57	WLTW	1.73
290	GOOG	1.75
116	BBY	1.75
291	GOOGL	1.75
247	GD	1.75
164	BLK	1.76
58	UPS	1.76
163	CE	1.76
476	TFC	1.77
477	TROW	1.78
204	CMI	1.78
479	RTN	1.79
478	TEL	1.79
99	GPN	1.81
340	KHC	1.82
430	RL	1.83
431	PSX	1.84
205	CTVA	1.84
59	UHS	1.84
341	LH	1.85
432	QCOM	1.86
388	MO	1.86
248	EXPE	1.87
165	CDW	1.88
249	FAST	1.88
12	AGN	1.89
206	COP	1.89
433	PFG	1.89
137	AON	1.9
342	JPM	1.9
250	ETN	1.9
293	IR	1.91
292	GL	1.91
435	NWL	1.92
434	PNC	1.92
389	MRK	1.92
390	MCHP	1.92
436	PGR	1.93
166	CHTR	1.93
294	IQV	1.95
167	BDX	1.96
391	MMC	1.96
437	PKI	1.96
251	FBHS	1.97
438	QRVO	1.97
295	HD	1.98
207	DRI	1.98
138	NSC	1.99
127	APD	1.99
13	AMAT	1.99
128	FLS	2.0
14	ADI	2.0
296	HST	2.0
168	CHRW	2.01
208	DG	2.02
60	V	2.02
61	XRAY	2.02
343	JWN	2.03
117	DLTR	2.04
15	A	2.05
209	DD	2.07
439	PH	2.09
392	MMM	2.1
63	VRTX	2.1
62	UNP	2.1
344	LLY	2.1
252	FISV	2.1
16	AOS	2.1
64	UTX	2.12
480	TAP	2.13
139	CAG	2.13
481	TMO	2.13
393	MAS	2.13
17	ALLE	2.13
65	UAA	2.14
18	ADP	2.14
298	IBM	2.14
297	GLW	2.14
253	EQIX	2.16
210	DGX	2.18
299	HSIC	2.18
66	USB	2.18
440	PPG	2.2
100	GIS	2.2
118	ATVI	2.22
169	BAX	2.22
254	EA	2.22
19	ABBV	2.22
140	PM	2.22
482	TJX	2.23
106	SHW	2.24
20	AME	2.24
170	CERN	2.25
394	MNST	2.25
21	AAPL	2.25
91	YUM	2.25
345	LIN	2.26
22	AMGN	2.26
483	SBUX	2.27
23	AKAM	2.27
346	KEYS	2.28
441	RHI	2.28
442	OKE	2.29
484	SWK	2.31
24	AMCR	2.32
300	HOLX	2.32
255	FFIV	2.34
211	COTY	2.36
395	MXIM	2.37
485	TDG	2.37
67	WHR	2.38
171	AVY	2.38
486	SYY	2.38
397	MRO	2.39
487	TFX	2.39
396	NDAQ	2.39
301	HON	2.39
25	ABT	2.41
212	COO	2.42
68	VLO	2.44
101	HAS	2.44
488	T	2.45
347	JNJ	2.45
348	KR	2.46
69	XLNX	2.47
70	WRB	2.47
302	ILMN	2.48
398	MLM	2.5
71	VFC	2.5
107	ROST	2.52
304	HBI	2.53
399	MSFT	2.53
303	IPG	2.53
349	MA	2.54
172	BSX	2.55
400	NKE	2.55
489	SYK	2.56
26	ACN	2.57
491	TGT	2.59
490	ROP	2.59
256	ECL	2.59
492	STZ	2.6
108	TXN	2.6
28	ADBE	2.61
27	ALGN	2.61
493	TIF	2.62
213	DLR	2.62
443	OMC	2.63
350	LHX	2.63
444	PYPL	2.66
257	EMR	2.67
92	ZBH	2.69
29	AJG	2.69
351	KEY	2.69
352	LDOS	2.69
353	LMT	2.7
401	MSI	2.71
402	MTD	2.72
494	SPG	2.72
