	Code	PEG
0	ALK	999.0
28	FDX	999.0
29	ETR	999.0
30	FLS	999.0
31	GM	999.0
32	GRMN	999.0
33	GPN	999.0
34	HAS	999.0
35	HIG	999.0
36	INTC	999.0
37	GIS	999.0
27	DLTR	999.0
38	LB	999.0
40	JNPR	999.0
41	M	999.0
42	KSS	999.0
43	NSC	999.0
44	PCAR	999.0
45	PM	999.0
46	SHW	999.0
47	ROST	999.0
48	TXN	999.0
49	TWTR	999.0
39	MAA	999.0
26	CNC	999.0
25	ATO	999.0
24	CHD	999.0
1	ADS	999.0
2	AON	999.0
3	APA	999.0
4	APD	999.0
5	ARE	999.0
6	ABMD	999.0
7	ARNC	999.0
8	WBA	999.0
9	WAT	999.0
10	KSS	999.0
11	NSC	999.0
12	PCAR	999.0
13	PM	999.0
14	SEE	999.0
15	WAT	999.0
16	CAG	999.0
17	STX	999.0
18	ADS	999.0
19	AON	999.0
20	CAG	999.0
21	ATVI	999.0
22	BBY	999.0
23	BR	999.0
50	SEE	999.0
51	STX	999.0
