	Code	PEG
58	DISCK	0.0
59	DISH	0.0
16	CINF	0.0
28	COG	0.0
46	CXO	0.0
35	CPRT	0.0
57	DISCA	0.5
19	CMA	0.55
48	DAL	0.6
68	DVA	0.62
54	DHI	0.96
25	CNC	1.02
27	COF	1.06
15	CI	1.06
20	CMCSA	1.2
51	DFS	1.23
40	CTL	1.34
41	CTSH	1.39
38	CSX	1.42
3	CBRE	1.47
78	EMN	1.48
1	CB	1.48
72	EBAY	1.49
34	CPRI	1.51
0	CAT	1.55
44	CVS	1.55
4	CCI	1.59
69	DVN	1.59
70	DXC	1.67
11	CFG	1.73
8	CE	1.77
23	CMI	1.78
42	CTVA	1.84
30	COP	1.89
14	CHTR	1.93
13	CHRW	2.01
52	DG	2.02
49	DD	2.07
53	DGX	2.18
71	EA	2.22
9	CERN	2.25
32	COTY	2.36
29	COO	2.42
73	ECL	2.59
60	DLR	2.62
79	EMR	2.67
37	CSCO	2.74
77	EL	2.78
55	DHR	2.86
76	EIX	2.94
39	CTAS	3.04
75	EFX	3.04
22	CMG	3.13
33	CPB	3.16
12	CHD	3.25
26	CNP	3.29
10	CF	3.38
66	DTE	3.47
21	CME	3.71
67	DUK	3.72
24	CMS	3.94
50	DE	4.08
47	D	4.08
31	COST	4.27
43	CTXS	4.5
6	CDNS	4.62
18	CLX	4.91
45	CVX	4.96
56	DIS	5.68
17	CL	5.71
36	CRM	7.51
74	ED	10.13
65	DRI	999.0
63	DOW	999.0
61	DLTR	999.0
7	CDW	999.0
5	CCL	999.0
2	CBOE	999.0
64	DRE	999.0
62	DOV	999.0
