	Code	PEG
147	TDW	-9.9
164	TENB	-5.58
57	TA	-2.62
143	TDOC	-2.03
58	TAC	-1.71
173	TEVA	-1.08
79	TARO	-1.03
155	TECK	-0.85
47	SYPR	-0.73
44	SYNC	-0.69
24	SWN	-0.66
1	SUPV	-0.54
162	TELL	-0.34
98	TBPH	-0.05
96	TBLU	0.0
115	TCI	0.0
116	TCLD	0.0
88	TBC	0.0
119	TCO$J	0.0
86	TBB	0.0
89	TBF	0.0
121	TCON	0.0
125	TCRR	0.0
126	TCRW	0.0
127	TCRZ	0.0
129	TCTL	0.0
120	TCO$K	0.0
91	TBIO	0.0
114	TCGP	0.0
95	TBLTW	0.0
112	TCF$D	0.0
110	TCDA	0.0
132	TDA	0.0
109	TCCO	0.0
107	TCBIP	0.0
106	TCBIL	0.0
104	TC	0.0
94	TBLTU	0.0
103	TBX	0.0
102	TBT	0.0
101	TBRGW	0.0
100	TBRGU	0.0
198	TGTX	0.0
93	TBLT	0.0
99	TBRG	0.0
137	TDE	0.0
134	TDACU	0.0
175	TFCF	0.0
176	TFCFA	0.0
177	TFI	0.0
178	TFIV	0.0
179	TFLO	0.0
180	TFLT	0.0
181	TFSL	0.0
183	TG	0.0
185	TGB	0.0
186	TGC	0.0
188	TGEN	0.0
191	TGLS	0.0
194	TGP$A	0.0
195	TGP$B	0.0
196	TGS	0.0
172	TEUM	0.0
133	TDAC	0.0
171	TETF	0.0
165	TENX	0.0
135	TDACW	0.0
85	TAYD	0.0
138	TDF	0.0
140	TDI	0.0
141	TDIV	0.0
142	TDJ	0.0
145	TDTF	0.0
146	TDTT	0.0
148	TDW.A	0.0
149	TDW.B	0.0
150	TDW.W	0.0
156	TECL	0.0
157	TECS	0.0
159	TEF	0.0
160	TEI	0.0
168	TERM	0.0
84	TAXF	0.0
199	TH	0.0
82	TATT	0.0
12	SVT	0.0
60	TACOW	0.0
13	SVVC	0.0
14	SVXY	0.0
15	SWAN	0.0
55	SZO	0.0
16	SWAV	0.0
20	SWJ	0.0
54	SZNE	0.0
53	SZK	0.0
52	SZC	0.0
25	SWP	0.0
27	SWZ	0.0
32	SXTC	0.0
34	SYBX	0.0
35	SYE	0.0
49	SYV	0.0
48	SYRS	0.0
37	SYG	0.0
46	SYNL	0.0
83	TAWK	0.0
11	SVRA	0.0
40	SYLD	0.0
62	TAGS	0.0
63	TAIL	0.0
81	TAT	0.0
2	SURF	0.0
3	SUSA	0.0
78	TAPR	0.0
77	TAP.A	0.0
4	SUSB	0.0
5	SUSC	0.0
75	TAOP	0.0
73	TANNZ	0.0
72	TANNL	0.0
74	TAO	0.0
71	TANNI	0.0
70	TANH	0.0
69	TAN	0.0
68	TALO.W	0.0
67	TALO	0.0
7	SVA	0.0
65	TAK	0.0
8	SVBI	0.0
64	TAIT	0.0
6	SUZ	0.0
42	SYN	0.0
193	TGP	0.17
184	TGA	0.27
144	TDS	0.34
36	SYF	0.39
0	SUPN	0.44
174	TEX	0.5
29	SXCP	0.51
189	TGH	0.65
128	TCS	0.71
61	TACT	0.74
43	SYNA	0.76
153	TECD	0.76
87	TBBK	0.86
151	TDY	0.86
50	SYX	0.86
105	TCBI	0.91
92	TBK	0.95
90	TBI	1.05
163	TEN	1.05
113	TCFC	1.08
122	TCP	1.11
192	TGNA	1.11
22	SWKS	1.12
39	SYKE	1.27
111	TCF	1.28
190	TGI	1.34
197	TGT	1.36
124	TCRD	1.36
41	SYMC	1.37
33	SYBT	1.39
130	TCX	1.4
45	SYNH	1.43
18	SWI	1.44
161	TEL	1.47
80	TAST	1.5
30	SXI	1.54
59	TACO	1.59
66	TAL	1.63
123	TCPC	1.74
166	TEO	1.8
28	SXC	1.81
21	SWK	1.9
56	T	1.9
108	TCBK	1.92
182	TFX	1.97
51	SYY	1.98
170	TESS	2.05
187	TGE	2.06
131	TD	2.08
23	SWM	2.18
38	SYK	2.29
9	SVM	2.42
139	TDG	2.54
17	SWCH	2.59
136	TDC	2.82
167	TER	3.24
97	TBNK	3.27
26	SWX	3.39
154	TECH	3.99
19	SWIR	4.08
152	TEAM	4.64
31	SXT	5.25
117	TCMD	7.9
76	TAP	8.2
118	TCO	13.09
10	SVMK	14.21
169	TERP	23.45
158	TEDU	32.43
