	Code	PEG
156	WDR	-6.02
62	VSLR	-4.93
55	VSAT	-2.76
111	W	-1.59
68	VSTM	-1.46
98	VVUS	-1.26
153	WDC	-0.91
117	WAIR	-0.81
83	VTNR	-0.55
2	VNE	-0.36
93	VUZI	-0.27
14	VNTR	-0.26
186	WFT	-0.01
130	WBIB	0.0
119	WALA	0.0
120	WANT	0.0
123	WATT	0.0
133	WBIE	0.0
131	WBIC	0.0
126	WBAI	0.0
132	WBID	0.0
109	VYMI	0.0
127	WBAL	0.0
129	WBIA	0.0
134	WBIF	0.0
0	VNCE	0.0
106	VXZB	0.0
107	VYGR	0.0
88	VTWG	0.0
89	VTWO	0.0
90	VTWV	0.0
91	VUG	0.0
92	VUSE	0.0
94	VV	0.0
96	VVPR	0.0
97	VVR	0.0
100	VWO	0.0
101	VWOB	0.0
102	VXF	0.0
103	VXRT	0.0
104	VXUS	0.0
105	VXXB	0.0
135	WBIG	0.0
108	VYM	0.0
136	WBIH	0.0
139	WBIR	0.0
138	WBIL	0.0
178	WFC$T	0.0
179	WFC$V	0.0
180	WFC$W	0.0
181	WFC$X	0.0
182	WFC$Y	0.0
183	WFE$A	0.0
184	WFHY	0.0
177	WFC$R	0.0
185	WFIG	0.0
191	WHFBZ	0.0
192	WHG	0.0
193	WHLM	0.0
194	WHLR	0.0
195	WHLRD	0.0
196	WHLRP	0.0
197	WHLRW	0.0
189	WHD	0.0
176	WFC$Q	0.0
175	WFC$P	0.0
174	WFC$O	0.0
87	VTVT	0.0
140	WBIY	0.0
141	WBK	0.0
142	WBND	0.0
144	WBS$F	0.0
147	WCFB	0.0
149	WCHN	0.0
155	WDIV	0.0
157	WDRW	0.0
158	WEA	0.0
159	WEAT	0.0
160	WEBK	0.0
162	WEI	0.0
169	WEYS	0.0
170	WF	0.0
172	WFC$L	0.0
173	WFC$N	0.0
137	WBII	0.0
86	VTV	0.0
199	WIA	0.0
22	VOO	0.0
32	VPU	0.0
58	VSGX	0.0
57	VSEC	0.0
5	VNM	0.0
7	VNO$K	0.0
56	VSDA	0.0
33	VPV	0.0
34	VQT	0.0
17	VOD	0.0
16	VOC	0.0
8	VNO$L	0.0
15	VO	0.0
51	VRTSP	0.0
23	VOOG	0.0
9	VNO$M	0.0
47	VRS	0.0
46	VRRM	0.0
45	VRP	0.0
36	VRAI	0.0
11	VNQ	0.0
42	VRNA	0.0
41	VRML	0.0
40	VRIG	0.0
37	VRAY	0.0
85	VTSI	0.0
31	VPL	0.0
12	VNQI	0.0
29	VPC	0.0
4	VNLA	0.0
82	VTN	0.0
81	VTL	0.0
80	VTIQW	0.0
79	VTIQU	0.0
78	VTIQ	0.0
77	VTIP	0.0
76	VTI	0.0
24	VOOV	0.0
75	VTHR	0.0
74	VTGN	0.0
73	VTEB	0.0
18	VOE	0.0
72	VTC	0.0
25	VOT	0.0
70	VT	0.0
26	VOX	0.0
67	VST.A	0.0
27	VOXX	0.0
65	VSS	0.0
64	VSMV	0.0
21	VONV	0.0
61	VSL	0.0
20	VONG	0.0
19	VONE	0.0
71	VTA	0.0
13	VNRX	0.0
38	VRCA	0.14
28	VOYA	0.3
165	WERN	0.46
187	WGO	0.57
143	WBS	0.68
124	WB	0.81
54	VRTX	0.83
1	VNDA	0.93
148	WCG	0.95
112	WAAS	0.95
171	WFC	0.95
30	VPG	0.96
151	WD	0.98
59	VSH	1.01
125	WBA	1.01
198	WHR	1.02
66	VST	1.07
168	WEX	1.08
69	VSTO	1.2
52	VRTU	1.2
113	WAB	1.24
166	WES	1.24
118	WAL	1.28
39	VREX	1.28
63	VSM	1.29
110	VZ	1.3
35	VRA	1.42
50	VRTS	1.5
95	VVI	1.57
116	WAGE	1.62
44	VRNT	1.66
115	WAFD	1.71
53	VRTV	1.75
99	VVV	1.86
190	WHF	1.9
146	WCC	1.99
145	WBT	2.13
122	WAT	2.18
163	WELL	2.21
6	VNO	2.3
121	WASH	2.49
164	WEN	2.59
128	WBC	2.77
48	VRSK	2.9
150	WCN	2.94
167	WETF	3.14
152	WDAY	3.67
154	WDFC	3.87
60	VSI	4.15
49	VRSN	4.39
161	WEC	4.8
10	VNOM	5.14
84	VTR	6.91
114	WABC	6.91
43	VRNS	12.28
3	VNET	19.15
188	WH	23.4
