	Code	PEG
195	SHAK	-37.55
10	SANM	-6.67
134	SEAS	-3.28
179	SGEN	-3.18
165	SFL	-1.46
100	SCOR	-0.79
33	SBLK	-0.67
186	SGMS	-0.54
11	SANW	-0.46
133	SEAC	-0.08
125	SDRL	-0.04
128	SDVY	0.0
119	SDLP	0.0
120	SDOG	0.0
121	SDOW	0.0
122	SDP	0.0
123	SDPI	0.0
124	SDR	0.0
129	SDY	0.0
126	SDS	0.0
127	SDT	0.0
118	SDIV	0.0
131	SE	0.0
130	SDYL	0.0
132	SEA	0.0
99	SCON	0.0
115	SDG	0.0
116	SDGA	0.0
91	SCIU	0.0
92	SCIX	0.0
93	SCJ	0.0
94	SCKT	0.0
96	SCM	0.0
97	SCO	0.0
98	SCOM	0.0
101	SCPH	0.0
104	SCTO	0.0
107	SCX	0.0
108	SCYX	0.0
109	SCZ	0.0
111	SDAG	0.0
112	SDCI	0.0
113	SDD	0.0
114	SDEM	0.0
135	SEB	0.0
117	SDI	0.0
136	SECO	0.0
142	SEF	0.0
140	SEED	0.0
175	SGBX	0.0
176	SGC	0.0
177	SGDJ	0.0
178	SGDM	0.0
180	SGG	0.0
182	SGLB	0.0
183	SGLBW	0.0
174	SGB	0.0
184	SGMA	0.0
188	SGOL	0.0
189	SGRP	0.0
191	SGU	0.0
192	SGZA	0.0
193	SH	0.0
194	SHAG	0.0
197	SHE	0.0
187	SGOC	0.0
173	SGA	0.0
172	SG	0.0
163	SFIG	0.0
141	SEEL	0.0
90	SCIN	0.0
144	SELB	0.0
145	SELF	0.0
148	SENEA	0.0
149	SENEB	0.0
150	SENS	0.0
152	SES	0.0
153	SESN	0.0
155	SF$A	0.0
156	SF$B	0.0
157	SFB	0.0
158	SFBC	0.0
159	SFBS	0.0
160	SFE	0.0
161	SFET	0.0
162	SFHY	0.0
137	SECT	0.0
89	SCIJ	0.0
199	SHG	0.0
87	SCID	0.0
57	SCE$C	0.0
56	SCE$B	0.0
55	SCD	0.0
53	SCC	0.0
52	SCAP	0.0
51	SCACW	0.0
19	SB$C	0.0
49	SCAC	0.0
48	SCA	0.0
45	SBT	0.0
4	SAMAU	0.0
5	SAMAW	0.0
88	SCIF	0.0
41	SBR	0.0
40	SBPH	0.0
38	SBOT	0.0
6	SAMG	0.0
20	SB$D	0.0
22	SBB	0.0
23	SBBP	0.0
8	SAN$B	0.0
7	SAN	0.0
26	SBFG	0.0
58	SCE$D	0.0
27	SBFGP	0.0
9	SAND	0.0
31	SBI	0.0
32	SBIO	0.0
34	SBLKZ	0.0
35	SBM	0.0
36	SBNA	0.0
29	SBGL	0.0
59	SCE$E	0.0
50	SCACU	0.0
61	SCE$H	0.0
78	SCHP	0.0
79	SCHR	0.0
80	SCHV	0.0
1	SALT	0.0
82	SCHW$C	0.0
75	SCHM	0.0
3	SAMA	0.0
73	SCHK	0.0
83	SCHW$D	0.0
72	SCHH	0.0
60	SCE$G	0.0
85	SCHZ	0.0
84	SCHX	0.0
71	SCHG	0.0
70	SCHF	0.0
69	SCHE	0.0
68	SCHD	0.0
67	SCHC	0.0
66	SCHB	0.0
13	SAR	0.0
65	SCHA	0.0
64	SCE$L	0.0
63	SCE$K	0.0
62	SCE$J	0.0
77	SCHO	0.0
171	SFUN	0.08
181	SGH	0.08
17	SAVE	0.36
18	SB	0.44
185	SGMO	0.48
39	SBOW	0.58
138	SEDG	0.68
190	SGRY	0.68
81	SCHW	0.68
103	SCSC	0.75
47	SC	0.78
154	SF	0.82
37	SBNY	0.96
24	SBBX	0.97
54	SCCO	1.0
76	SCHN	1.08
139	SEE	1.09
147	SEMG	1.09
196	SHBI	1.18
146	SEM	1.3
102	SCS	1.32
143	SEIC	1.38
105	SCVL	1.39
198	SHEN	1.4
170	SFST	1.43
14	SASR	1.45
169	SFS	1.55
166	SFLY	1.58
25	SBCF	1.65
12	SAP	1.73
86	SCI	1.97
167	SFM	2.04
46	SBUX	2.14
168	SFNC	2.18
110	SD	2.22
30	SBH	2.25
21	SBAC	2.33
0	SALM	2.85
74	SCHL	2.94
42	SBRA	2.94
164	SFIX	3.08
151	SERV	3.3
2	SAM	3.44
95	SCL	4.03
16	SAUC	4.78
43	SBS	4.82
44	SBSI	7.66
15	SATS	9.18
28	SBGI	10.43
106	SCWX	27.4
