	Code	PEG
105	BLDP	-579.67
177	BOX	-124.38
41	BHR	-76.54
113	BLKB	-21.79
147	BNFT	-7.39
16	BGFV	-5.76
138	BMRN	-4.66
84	BKEP	-2.65
63	BIOS	-1.0
163	BOLD	-0.59
82	BKD	-0.58
83	BKE	-0.52
21	BGNE	-0.42
183	BPMC	-0.31
17	BGG	-0.26
62	BIOL	-0.23
120	BLPH	-0.01
130	BML$G	0.0
128	BME	0.0
132	BML$J	0.0
124	BLW	0.0
123	BLV	0.0
133	BML$L	0.0
119	BLOK	0.0
118	BLNKW	0.0
117	BLNK	0.0
134	BMLP	0.0
131	BML$H	0.0
95	BKSC	0.0
92	BKN	0.0
96	BKT	0.0
97	BKTI	0.0
198	BRACR	0.0
102	BLCM	0.0
103	BLCN	0.0
91	BKLN	0.0
116	BLMT	0.0
104	BLD	0.0
89	BKJ	0.0
107	BLE	0.0
108	BLES	0.0
136	BMRA	0.0
110	BLHY	0.0
111	BLIN	0.0
90	BKK	0.0
109	BLFS	0.0
99	BKYI	0.0
143	BNDC	0.0
173	BOSS	0.0
174	BOTJ	0.0
175	BOTZ	0.0
176	BOUT	0.0
178	BOXL	0.0
185	BPMX	0.0
187	BPOPM	0.0
172	BOSC	0.0
188	BPOPN	0.0
190	BPRAP	0.0
191	BPRN	0.0
192	BPT	0.0
193	BPTH	0.0
194	BPY	0.0
195	BQH	0.0
197	BRAC	0.0
189	BPR	0.0
142	BND	0.0
171	BOS	0.0
168	BOON	0.0
144	BNDW	0.0
145	BNDX	0.0
148	BNGO	0.0
149	BNGOW	0.0
150	BNO	0.0
152	BNSO	0.0
153	BNTC	0.0
170	BORN	0.0
154	BNTCW	0.0
157	BOCT	0.0
158	BOE	0.0
160	BOIL	0.0
162	BOKFL	0.0
164	BOM	0.0
165	BOMN	0.0
166	BOND	0.0
155	BNY	0.0
86	BKF	0.0
199	BRACU	0.0
45	BHV	0.0
7	BFS	0.0
8	BFS$C	0.0
9	BFS$D	0.0
52	BIF	0.0
10	BFST	0.0
48	BIBL	0.0
47	BIB	0.0
11	BFY	0.0
46	BHVN	0.0
85	BKEPP	0.0
44	BHTG	0.0
43	BHR$D	0.0
42	BHR$B	0.0
40	BHP	0.0
55	BIKR	0.0
38	BHK	0.0
32	BHBK	0.0
31	BHB	0.0
30	BH.A	0.0
29	BH	0.0
28	BGY	0.0
27	BGX	0.0
26	BGT	0.0
12	BFZ	0.0
23	BGRN	0.0
22	BGR	0.0
20	BGIO	0.0
19	BGI	0.0
18	BGH	0.0
14	BGB	0.0
36	BHFAL	0.0
56	BIL	0.0
49	BICK	0.0
65	BIOX.W	0.0
68	BIS	0.0
3	BFO	0.0
69	BIT	0.0
4	BFOR	0.0
71	BIV	0.0
2	BFK	0.0
79	BK$C	0.0
64	BIOX	0.0
77	BJUL	0.0
1	BFIT	0.0
61	BIOC	0.0
60	BIO.B	0.0
75	BJK	0.0
72	BIZD	0.0
57	BILI	0.0
6	BFRA	0.0
58	BIMI	0.0
74	BJAN	0.0
81	BKCH	0.0
67	BIQI	0.0
121	BLRX	0.07
122	BLUE	0.07
5	BFR	0.15
126	BMA	0.23
37	BHGE	0.34
179	BP	0.41
35	BHF	0.43
146	BNED	0.5
106	BLDR	0.61
15	BGCP	0.65
25	BGSF	0.67
101	BLBD	0.69
169	BOOT	0.83
167	BOOM	0.87
76	BJRI	0.99
184	BPMP	0.99
127	BMCH	1.05
93	BKNG	1.1
33	BHC	1.1
125	BLX	1.14
39	BHLB	1.15
180	BPFH	1.2
73	BJ	1.22
34	BHE	1.25
50	BID	1.26
181	BPI	1.29
98	BKU	1.32
141	BMY	1.34
78	BK	1.35
156	BOCH	1.48
114	BLL	1.49
66	BIP	1.51
159	BOH	1.63
137	BMRC	1.63
140	BMTC	1.7
161	BOKF	1.74
88	BKI	1.76
13	BG	1.83
186	BPOP	1.86
115	BLMN	1.9
0	BFIN	2.0
112	BLK	2.05
139	BMS	2.08
59	BIO	2.1
129	BMI	2.22
196	BR	2.24
151	BNS	2.51
54	BIIB	2.7
80	BKCC	2.73
24	BGS	3.0
135	BMO	3.0
182	BPL	5.28
87	BKH	5.82
100	BL	6.24
94	BKS	8.75
70	BITA	12.1
53	BIG	31.8
51	BIDU	47.65
