	Code	PEG
95	TOL	-396.5
141	TRGP	-46.57
4	THG	-13.1
78	TMUS	-6.05
54	TLRA	-2.77
97	TOO	-2.5
183	TSE	-2.5
83	TNDM	-1.86
53	TLND	-1.81
77	TMST	-0.96
195	TST	-0.59
81	TNAV	-0.58
37	TK	-0.5
86	TNP	-0.48
32	TISA	-0.32
102	TORC	-0.09
156	TRNX	0.0
91	TNP$F	0.0
76	TMSR	0.0
90	TNP$E	0.0
93	TOCA	0.0
94	TOK	0.0
157	TROV	0.0
92	TNXP	0.0
72	TMK$C	0.0
87	TNP$B	0.0
88	TNP$C	0.0
75	TMQ	0.0
145	TRIL	0.0
149	TRMD	0.0
151	TRMT	0.0
80	TNA	0.0
155	TRNS	0.0
79	TMV	0.0
153	TRNE.U	0.0
89	TNP$D	0.0
99	TOO$B	0.0
98	TOO$A	0.0
69	TMFC	0.0
131	TPZ	0.0
132	TQQQ	0.0
124	TPOR	0.0
123	TPNL	0.0
122	TPL	0.0
133	TR	0.0
120	TPHS	0.0
134	TRC	0.0
118	TPGH.W	0.0
117	TPGH.U	0.0
116	TPGH	0.0
115	TPCO	0.0
96	TOLZ	0.0
135	TRCB	0.0
112	TPAY	0.0
136	TRCH	0.0
110	TOWN	0.0
109	TOUR	0.0
108	TOTL	0.0
107	TOTAW	0.0
106	TOTAU	0.0
105	TOTAR	0.0
104	TOTA	0.0
101	TOPS	0.0
100	TOO$E	0.0
198	TTAI	0.0
113	TPB	0.0
68	TMF	0.0
64	TMCXU	0.0
66	TMDI	0.0
30	TIPZ	0.0
29	TIPX	0.0
28	TIPT	0.0
27	TIP	0.0
26	TILT	0.0
24	TIGR	0.0
185	TSG	0.0
186	TSI	0.0
21	TIER	0.0
20	TIBRW	0.0
19	TIBRU	0.0
18	TIBR	0.0
17	TI.A	0.0
16	TI	0.0
15	THWWW	0.0
14	THW	0.0
13	THST	0.0
188	TSLF	0.0
193	TSRI	0.0
9	THQ	0.0
8	THOR	0.0
197	TTAC	0.0
6	THM	0.0
5	THGA	0.0
3	THFF	0.0
2	THD	0.0
1	THCBU	0.0
31	TIS	0.0
161	TRPX	0.0
181	TSCAP	0.0
177	TRXC	0.0
65	TMCXW	0.0
130	TPYP	0.0
63	TMCX	0.0
62	TM	0.0
165	TRT	0.0
60	TLTE	0.0
59	TLTD	0.0
58	TLT	0.0
57	TLSA	0.0
56	TLRY	0.0
167	TRTN$A	0.0
52	TLK	0.0
51	TLI	0.0
50	TLH	0.0
169	TRTY	0.0
48	TLF	0.0
47	TLEH	0.0
46	TLDH	0.0
45	TLC	0.0
175	TRVN	0.0
43	TKKSW	0.0
42	TKKSU	0.0
41	TKKSR	0.0
40	TKKS	0.0
39	TKC	0.0
38	TKAT	0.0
176	TRX	0.0
179	TSBK	0.0
128	TPVY	0.0
0	THC	0.27
25	TILE	0.3
126	TPRE	0.38
192	TSQ	0.45
121	TPIC	0.46
55	TLRD	0.59
137	TRCO	0.61
144	TRIB	0.63
7	THO	0.67
166	TRTN	0.67
11	THRM	0.69
173	TRV	0.71
178	TS	0.72
129	TPX	0.73
23	TIGO	0.73
127	TPVG	0.84
114	TPC	0.86
184	TSEM	0.88
84	TNET	0.91
180	TSC	0.93
35	TIVO	0.94
171	TRUE	0.98
70	TMHC	1.0
159	TROX	1.04
174	TRVG	1.09
140	TREX	1.09
34	TITN	1.1
61	TLYS	1.12
147	TRK	1.14
111	TOWR	1.15
199	TTC	1.2
139	TREE	1.2
196	TSU	1.38
187	TSLA	1.48
119	TPH	1.48
194	TSS	1.52
71	TMK	1.69
82	TNC	1.7
152	TRN	1.7
182	TSCO	1.7
170	TRU	1.78
163	TRS	1.79
10	THR	1.8
74	TMP	1.85
22	TIF	2.0
73	TMO	2.01
125	TPR	2.08
36	TJX	2.13
150	TRMK	2.24
168	TRTX	2.26
146	TRIP	2.31
12	THS	2.34
190	TSM	2.59
164	TRST	2.63
142	TRHC	2.74
148	TRMB	2.76
143	TRI	2.97
191	TSN	3.37
138	TREC	3.61
44	TKR	3.62
160	TRP	3.94
189	TSLX	5.11
154	TRNO	5.82
49	TLGT	8.6
85	TNK	16.67
162	TRQ	19.65
103	TOT	22.02
158	TROW	24.48
172	TRUP	24.81
33	TISI	33.4
67	TME	46.05
