	Code	PEG
182	IRM	-32.29
163	IQ	-17.94
138	IOTS	-6.04
189	IRWD	-4.87
175	IRCP	-4.42
178	IRET	-4.24
176	IRDM	-3.25
133	IO	-2.59
114	INST	-2.46
76	INAP	-1.56
48	ILPT	-1.5
109	INSE	-1.2
113	INSP	-1.18
53	IMDZ	-1.06
126	INUV	-0.87
64	IMMR	-0.72
89	INFN	-0.43
153	IPI	-0.39
180	IRIX	-0.18
118	INSY	-0.08
162	IPWR	-0.03
88	INFI	-0.03
116	INSW	0.0
123	INTL	0.0
122	INTG	0.0
121	INTF	0.0
132	INXX	0.0
135	IOO	0.0
117	INSW$A	0.0
128	INVE	0.0
115	INSUU	0.0
100	INN$D	0.0
101	INN$E	0.0
92	INFU	0.0
112	INSM	0.0
111	INSI	0.0
94	ING	0.0
108	INS	0.0
107	INR	0.0
106	INPX	0.0
97	INKM	0.0
98	INMB	0.0
104	INOD	0.0
198	ISEM	0.0
103	INO	0.0
102	INNT	0.0
91	INFR	0.0
0	IGIB	0.0
145	IPCI	0.0
141	IPAC	0.0
170	IQLT	0.0
173	IRBO	0.0
177	IRDMB	0.0
179	IRET$C	0.0
181	IRL	0.0
184	IROQ	0.0
185	IRR	0.0
186	IRS	0.0
188	IRTC	0.0
190	IRWDV	0.0
193	ISCF	0.0
194	ISD	0.0
195	ISDR	0.0
196	ISDS	0.0
197	ISDX	0.0
169	IQIN	0.0
136	IOR	0.0
168	IQI	0.0
166	IQDG	0.0
143	IPAY	0.0
144	IPB	0.0
146	IPDN	0.0
147	IPE	0.0
148	IPFF	0.0
154	IPIC	0.0
155	IPKW	0.0
156	IPLDP	0.0
157	IPO	0.0
158	IPOA	0.0
159	IPOA.U	0.0
160	IPOA.W	0.0
161	IPOS	0.0
164	IQDE	0.0
165	IQDF	0.0
167	IQDY	0.0
87	INF	0.0
99	INN	0.0
85	INDS	0.0
25	IHYV	0.0
26	IID	0.0
27	IIF	0.0
28	IIGD	0.0
29	IIGV	0.0
33	IIJI	0.0
34	IIM	0.0
35	IIN	0.0
36	IIPR	0.0
37	IIPR$A	0.0
39	IJH	0.0
40	IJJ	0.0
41	IJK	0.0
42	IJR	0.0
43	IJS	0.0
86	INDY	0.0
45	IKNX	0.0
46	ILF	0.0
49	ILTB	0.0
24	IHYD	0.0
50	IMAC	0.0
23	IHY	0.0
21	IHT	0.0
1	IGIH	0.0
2	IGLB	0.0
3	IGLD	0.0
4	IGM	0.0
5	IGN	0.0
6	IGOV	0.0
7	IGR	0.0
8	IGRO	0.0
9	IGSB	0.0
11	IGV	0.0
12	IGVT	0.0
13	IHC	0.0
14	IHD	0.0
15	IHDG	0.0
16	IHE	0.0
17	IHF	0.0
18	IHG	0.0
19	IHI	0.0
20	IHIT	0.0
22	IHTA	0.0
51	IMACW	0.0
44	IJT	0.0
199	ISF	0.0
62	IMLP	0.0
61	IMKTA	0.0
67	IMOM	0.0
68	IMOS	0.0
69	IMRN	0.0
60	IMI	0.0
59	IMH	0.0
58	IMGN	0.0
70	IMRNW	0.0
71	IMTB	0.0
72	IMTE	0.0
73	IMTM	0.0
74	IMV	0.0
63	IMMP	0.0
77	INB	0.0
56	IMFI	0.0
84	INDL	0.0
82	INDA	0.0
80	INCO	0.0
57	IMFP	0.0
79	INBKL	0.0
65	IMMU	0.0
78	INBK	0.0
55	IMFD	0.0
54	IMFC	0.0
10	IGT	0.35
127	INVA	0.39
139	IOVA	0.44
124	INTT	0.58
52	IMAX	0.59
140	IP	0.61
38	IIVI	0.72
130	INWK	0.75
30	III	0.85
81	INCY	0.94
66	IMO	1.16
31	IIIN	1.21
32	IIIV	1.29
152	IPHS	1.37
191	ISBC	1.43
120	INTC	1.53
171	IQV	1.59
172	IR	1.64
151	IPHI	1.71
83	INDB	1.81
183	IRMD	2.0
90	INFO	2.01
174	IRBT	2.18
47	ILMN	2.2
137	IOSP	2.21
149	IPG	2.33
119	INT	2.55
192	ISCA	2.59
125	INTU	2.63
93	INFY	2.63
95	INGN	3.26
142	IPAR	3.29
105	INOV	3.71
131	INXN	5.81
110	INSG	6.09
150	IPGP	6.61
96	INGR	6.93
187	IRT	10.43
134	IONS	11.04
75	IMXI	40.65
129	INVH	51.1
