	Code	PEG
86	ADC	-45.14
172	AGNC	-36.45
183	AGRO	-32.82
189	AGYS	-4.13
4	AAC	-3.3
84	ADAP	-3.21
58	ACIA	-3.05
10	AAOI	-2.17
162	AGI	-1.46
91	ADM	-1.37
156	AGFS	-1.17
42	ACAD	-0.94
197	AHT	-0.72
120	AEHR	-0.41
56	ACHN	-0.29
67	ACOR	-0.14
94	ADMS	-0.1
70	ACRS	-0.01
130	AETI	0.0
131	AEY	0.0
132	AEYE	0.0
99	ADRD	0.0
134	AFB	0.0
135	AFC	0.0
137	AFGB	0.0
138	AFGE	0.0
139	AFGH	0.0
140	AFH	0.0
133	AEZS	0.0
128	AERI	0.0
116	AEF	0.0
119	AEH	0.0
92	ADMA	0.0
93	ADMP	0.0
96	ADOM	0.0
98	ADRA	0.0
198	AHT$D	0.0
100	ADRE	0.0
102	ADRU	0.0
109	ADVM	0.0
110	ADX	0.0
111	ADXS	0.0
112	AE	0.0
113	AEB	0.0
114	AED	0.0
141	AFHBL	0.0
117	AEG	0.0
124	AEMD	0.0
143	AFIF	0.0
149	AFTY	0.0
145	AFK	0.0
174	AGNCM	0.0
175	AGNCN	0.0
176	AGND	0.0
178	AGO$B	0.0
179	AGO$E	0.0
180	AGO$F	0.0
181	AGQ	0.0
173	AGNCB	0.0
184	AGRX	0.0
187	AGTC	0.0
190	AGZ	0.0
191	AGZD	0.0
192	AHC	0.0
194	AHL$C	0.0
195	AHL$D	0.0
196	AHPI	0.0
186	AGT	0.0
144	AFIN	0.0
170	AGMH	0.0
168	AGM$C	0.0
147	AFMD	0.0
148	AFT	0.0
150	AG	0.0
152	AGD	0.0
153	AGE	0.0
154	AGEN	0.0
155	AGF	0.0
169	AGM.A	0.0
157	AGFSW	0.0
159	AGGE	0.0
160	AGGP	0.0
161	AGGY	0.0
163	AGIO	0.0
164	AGLE	0.0
166	AGM$A	0.0
167	AGM$B	0.0
158	AGG	0.0
90	ADILW	0.0
199	AHT$F	0.0
48	ACER	0.0
8	AAME	0.0
60	ACIU	0.0
17	AAXJ	0.0
57	ACHV	0.0
54	ACH	0.0
53	ACGLP	0.0
52	ACGLO	0.0
50	ACET	0.0
49	ACES	0.0
89	ADIL	0.0
44	ACB	0.0
7	AAMC	0.0
43	ACAMU	0.0
39	ABUS	0.0
38	ABTX	0.0
36	ABR$C	0.0
35	ABR$B	0.0
34	ABR$A	0.0
15	AAU	0.0
30	ABIO	0.0
29	ABIL	0.0
26	ABEOW	0.0
25	ABEO	0.0
24	ABDC	0.0
40	AC	0.0
66	ACNB	0.0
59	ACIM	0.0
72	ACSG	0.0
3	AABA	0.0
5	AADR	0.0
76	ACTG	0.0
75	ACT	0.0
2	AAAU	0.0
78	ACV	0.0
74	ACST	0.0
73	ACSI	0.0
79	ACWF	0.0
80	ACWI	0.0
68	ACP	0.0
83	ACY	0.0
82	ACWX	0.0
81	ACWV	0.0
71	ACRX	0.0
87	ADES	0.09
185	AGS	0.25
6	AAL	0.29
95	ADNT	0.39
28	ABG	0.48
106	ADT	0.57
16	AAWW	0.65
47	ACCO	0.77
122	AEL	0.8
165	AGM	0.83
104	ADSK	0.85
151	AGCO	0.92
51	ACGL	0.92
118	AEGN	0.94
142	AFI	0.95
21	ABBV	0.97
45	ACBI	1.0
31	ABM	1.09
12	AAP	1.15
77	ACU	1.16
23	ABCB	1.17
9	AAN	1.18
41	ACA	1.22
13	AAPL	1.26
22	ABC	1.26
62	ACLS	1.27
33	ABR	1.3
64	ACMR	1.38
63	ACM	1.41
188	AGX	1.43
85	ADBE	1.47
121	AEIS	1.65
103	ADS	1.67
97	ADP	1.71
125	AEO	1.73
129	AES	1.8
171	AGN	1.88
18	AAXN	1.89
146	AFL	1.9
108	ADUS	1.91
69	ACRE	1.93
55	ACHC	2.03
127	AER	2.05
88	ADI	2.14
136	AFG	2.18
32	ABMD	2.27
37	ABT	2.32
182	AGR	2.36
0	A	2.48
65	ACN	2.65
11	AAON	2.69
115	AEE	2.84
105	ADSW	2.91
61	ACIW	2.95
20	ABB	3.06
27	ABEV	3.23
126	AEP	3.6
46	ACC	3.9
1	AA	3.91
101	ADRO	4.07
177	AGO	4.88
19	AB	6.51
193	AHH	8.12
123	AEM	30.83
107	ADTN	42.81
14	AAT	50.74
